,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(66, 11), (33, 11), (77, 11), (55, 11)]",
module__conv_type,regular,
module__dropout,0.2795160210135201,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,,
train_loss,,"[2.773392560624433, 2.6736940046725706, 2.6766550357171797, 2.657744341043608, 2.666615153094018, 2.6582160588633807, 2.6522145827151906, 2.6618135816100015, 2.6505391041897166, 2.6350678285881735, 2.645379363227212, 2.6598144399867123, 2.6541289690602032, 2.654878337029547, 2.672343476888991, 2.6486290401576342, 2.6574599536168093, 2.645749185356331, 2.648101596244268, 2.6442411736027123, 2.634079928572697, 2.648399512432444, 2.6528077768682286, 2.668835228807894, 2.6695303140577784, 2.6495430418981063, 2.6363127635852908, 2.622337874190196, 2.6383549983331465, 2.6343357360891293, 2.62749892898148, 2.6350174634672543, 2.6255212110361383, 2.6212353049445474, 2.620598964838164, 2.5902409888875737, 2.5963743633387866, 2.6167599957343013, 2.6021218979749148, 2.6166904427412616, 2.6029247856323887, 2.595690998957566, 2.616633034854955, 2.6017769028455997, 2.5785587702183363, 2.595290864363801, 2.569441193101034, 2.5630171048618235, 2.5704053027092377, 2.537784009080861, 2.5311395242264734, 2.524974128644131, 2.5293459963476956, 2.5398481098902708, 2.5555023797904366, 2.5009766908969033, 2.517038519901577, 2.491626201796853, 2.504482228631918, 2.537577596932707, 2.508324684205542, 2.5010401113873963, 2.490392000918673, 2.460103505378973, 2.4662459723522208, 2.4705169272101224, 2.4567242509367837, 2.476091861265473, 2.46535182297804, 2.4656541336019147, 2.4594541879977334, 2.4387705985291617, 2.476128438534305, 2.455669134338467, 2.441176684146212, 2.4055356338534053, 2.409396430201154, 2.4134940618724494, 2.416692059623483, 2.4102531439536796, 2.3786135222870493, 2.381322481958393, 2.393555121614754, 2.380225953798533, 2.324203142311302, 2.3670727409609023, 2.362007721770476, 2.3480347838245605, 2.326462557779801, 2.3505127384024087, 2.332101665020908, 2.345999271883441, 2.3029839374656165, 2.322404554583893, 2.2776825225881527, 2.280807492131213, 2.25716777688506, 2.2919477470118648, 2.289382539273227, 2.234904621377846, 2.2655342826494134, 2.282976129151493, 2.2257116587405488, 2.2751950526283427, 2.218289717314101, 2.2841444405976516, 2.2445048227016176, 2.2399287182471657, 2.2326992449273493, 2.2382482324721495, 2.227527608990899, 2.2743184242634413, 2.2810297053673363, 2.2344703164403836, 2.2144985123176797, 2.2322942112681954, 2.1749462895310683, 2.161913510232532, 2.1947310687489594, 2.222204898593513, 2.20228516756914, 2.1680976179982885, 2.162751363421681, 2.183698489716517, 2.1485246814974013, 2.1580161134172267, 2.141791420750076, 2.1683588117533334, 2.1661661112239594, 2.099979151994966, 2.143774168339768, 2.1290058984003086, 2.106977471496788, 2.1368864292354255, 2.1074533568181972, 2.1284418308206607, 2.0976110403937414, 2.1045085157273133, 2.1085233874403673, 2.0764653899766117, 2.077550667788482, 2.0440129884635323, 2.076442704150213, 2.0633745436953213, 2.082358565174316, 2.086029961159693, 2.0612300733151003, 2.0179710780954085, 1.9769877906249897, 2.049091548129543, 2.0572103985472223, 2.0387306530351585, 2.0275989272461232, 1.9604226837727836, 1.9991780878950864, 2.0257978832101546, 1.9885189685977722, 1.9867421262296407, 1.9652534514263647, 1.962181831830269, 1.9853713737517193, 2.005363163690806, 2.0029598111591818, 1.915948586542023, 2.0082812302374426, 1.9329801444143688, 1.9367248191998874, 1.9228176212724233, 1.9574778546257974, 1.939838943913263, 1.8990843737056489, 1.9164543896052189, 1.9099959384269567, 1.8778254037188198, 1.9028026654541148, 1.8988791612301719, 1.8910207289032395, 1.880079559737777, 1.8726203177475975, 1.8738659541041864, 1.8662510053730195, 1.8695014293712917, 1.8715727811603877, 1.859051915377321, 1.8785834251571023, 1.864037430585005, 1.82947803783968, 1.8693466235906862, 1.8498267530246506, 1.7946970284789054, 1.78621290919868, 1.8039856808033983, 1.788242355017763, 1.823464004175741, 1.8224290501405278, 1.8104217453269371, 1.8121690525025531, 1.7594738784093618, 1.7971955905300574, 1.8097843758632681, 1.7953479455385595, 1.8132105370936826, 1.8013136253650937, 1.7697692613381182, 1.7707009059385987, 1.7737058580266258, 1.7865042772596282, 1.7537317102584766, 1.8172592976649142, 1.7881541117767379, 1.719767319214367, 1.764711321089309, 1.7574511027979254, 1.700361081400818, 1.706939585750962, 1.7096828649498823, 1.7743762730403672, 1.696775302836431, 1.7354672965746165, 1.7821768104226143, 1.7231865622864064, 1.697370692140105, 1.6825786546475625, 1.7084737640584824, 1.6013852348676767, 1.6838163802389465, 1.698415316138883, 1.6754953962300325, 1.7072989748851872, 1.7412791261323843, 1.682406434663688, 1.6226457656004065, 1.6566767645479397, 1.677893745646541, 1.657390411304371, 1.6752159028154348, 1.626174568555718, 1.633332050374937, 1.6482413335342627, 1.6579359583771986, 1.6622132793327287, 1.632069712084842, 1.6411461348937886, 1.6365443422155803, 1.6066430668150988, 1.6345210831059656, 1.637155768212096, 1.5602606207649143, 1.612707821734838, 1.6322403741939449, 1.5583201509564828, 1.6095936011257428, 1.5760129891149341, 1.6311608954890844, 1.5981599619622864, 1.5844338339877266, 1.5361595987584549, 1.5749906273935572, 1.5453295933947628, 1.600024234123083, 1.5451128091196564, 1.5260830355058057, 1.5419642243082123, 1.5266809222326114, 1.5338201460523642, 1.536112745832616, 1.54769922359371, 1.460260442973102, 1.541568806176011, 1.5195188947266007, 1.5222709268503796, 1.5872868866819407, 1.4979955630380524, 1.5068576939992593, 1.5225418272045996, 1.5213146664503683, 1.4805471802952201, 1.4646936388603755, 1.5368731807422087, 1.4778604725652118, 1.4662567191041274, 1.5150296748947776, 1.4241555561679407, 1.4423710199105257, 1.4929406866861905, 1.412527278209238, 1.4452330458600626, 1.4551990358356337, 1.4525189770669147, 1.5019528007920766, 1.4694336643568124, 1.39102310286781, 1.4556642690375592, 1.4063559968117805, 1.3909005759309023, 1.447303908638412, 1.376877989957328, 1.4029912308920784, 1.4353968935205756, 1.430479132887945, 1.4178459353472226, 1.3701314225591905, 1.3778719702207973, 1.402872875591234, 1.3875348739369067, 1.3945358260059173, 1.3849875615741016, 1.466440087798014, 1.4142935151998708, 1.364187007005504, 1.4552055209128614, 1.364027962978635, 1.308677709401228, 1.3669353639689024, 1.3812563343544226, 1.4201885986649692, 1.4353630848243286, 1.2995538673648945, 1.386180270958498, 1.4298007682339076, 1.3708709409471191, 1.3123544834712106, 1.346595137909428, 1.344556962134521, 1.355015495034771, 1.326194092143248, 1.3278618578965953, 1.3301977146567636, 1.2945437389129848, 1.3304109208156607, 1.3227061774000266, 1.3024530100684635, 1.2919888398780528, 1.2916356131061193, 1.3002239403122882, 1.3184120676880398, 1.3207998301022774, 1.2941502896577177, 1.2940602733220667, 1.3064601501173596, 1.280141804202214, 1.3269537216436427, 1.320561715058968, 1.3271178583648622, 1.2418399466944567, 1.2760535108790463, 1.2621041200983272, 1.2533788530583096, 1.2368035534673114, 1.2232694132020248, 1.2424621174330885, 1.224412328935083, 1.2638917600947768, 1.2535933526035448, 1.2952376512204062, 1.2724817489383309, 1.204964266921284, 1.257425740964151, 1.2041514633018846, 1.2268626058262437, 1.2250755323610325, 1.2564197255007794, 1.251157769003815, 1.1797716714054174, 1.2569401644328195, 1.278591880793746, 1.2405618061679407, 1.270602461115703, 1.1813092073838376, 1.184575706203549, 1.180128647527713, 1.190831517553054, 1.1639155409584157, 1.223469967844399, 1.1842922270298004, 1.1561451692112608, 1.1716539518681566, 1.1417260274492018, 1.2112917081239365, 1.1703674429758435, 1.2086265413287978, 1.174196793049976, 1.176924251981783, 1.184785637092958, 1.1946572198573795, 1.1853810998975427, 1.1064764752208842, 1.171787785312344, 1.159867314302393, 1.1722719359260074, 1.178476074642299, 1.1796541072729696, 1.2103781668264741, 1.150925996503389, 1.1696623291009194, 1.171188116418144, 1.1577145343858153, 1.1468525891244297, 1.1598800334053003, 1.1002597625085613, 1.162815223080115, 1.099919846292176, 1.1397357916096962, 1.127392958469244, 1.118689104885954, 1.1507551392149145, 1.1282058609129146, 1.072958312512363, 1.10288217864744, 1.0900639734286564, 1.0752677257120724, 1.1028168502340887, 1.1833728651779925, 1.1412023530415258, 1.1260384496925884, 1.0205862794308305, 1.0812960930872055, 1.1009211308809144, 1.0401740361270648, 1.0690201231509964, 1.0587745902051355, 1.1497375465541906, 1.1038352145610633, 1.098932521708439, 1.1076444403227124, 1.0923382979826661, 1.0578329575773837, 1.1011978031238379, 1.0647550804077546, 1.0460625069219482, 1.0686446019450135, 1.0680987191223226, 1.075351962923774, 1.0750419231049129, 1.0199520494322327, 1.0532050713293815, 1.0454130591914375, 1.0564145827109643, 1.067697029008112, 1.0392668261578546, 1.0253807419412169, 1.0351878277139168, 1.0518207322655386, 1.0299563897138386, 1.0112271353688542, 1.0807619645531237, 1.0300293093931239, 0.9986209266447608, 1.0637619699816254, 0.9855972263165292, 1.020187496937998, 1.010359712878174, 1.042685136629667, 1.0821019069996873, 1.0145617189434912, 1.0483202288835265, 0.9949197420035714, 1.0503494361691852, 1.0221698682087694, 1.0721927444111405, 0.9986548983063083, 1.0518052884609024, 1.0155853920818982, 1.0369547325292305, 1.0500558049692583, 1.0303242453490609, 1.0080833543013057, 1.0110940365892385, 1.0163657594622904, 0.9929243071805076, 1.0245111638066398, 1.0312840235715657, 0.9780568383447467, 0.9934681300827534, 0.9849261062682708, 0.9978021097321041, 1.0395653343154745, 0.9521381015492771, 0.9659045482187143, 0.9888798530161496, 0.99339539094008, 0.9998566817226667, 1.01042084829426, 0.9689942008038707, 0.9663899372653005, 1.0158919595569544, 0.9313551747959703, 0.9712876520175235, 1.0142184681975084, 0.97226062609396, 0.9350072556607756, 0.9270190145238976, 0.970024071906573, 0.9777999488719397, 0.9115591634330492, 0.9805840306658735, 0.9910053848531205, 0.9785004013535604, 0.9605649800429225, 0.9176275085851636, 0.972050825812224, 0.9408237664226392, 0.9125305426832798, 0.9383354494725004, 0.9111752096628178, 0.9684498551263975, 0.9806391000747681, 0.9623579173878208, 0.963667077078755, 0.9138336141444815, 0.9248598472920456, 0.9345878836966204, 0.9047660507218687, 0.9454327844700602, 0.9707093879666632, 0.936635092733453, 0.9217549130062147, 0.9461183710479553, 0.9495281817136701, 0.9386594710092784, 0.876229605807964, 0.9048004014299095, 0.9517758101626858, 0.9177054188901519, 0.8969282441286223, 0.9626015683130033, 0.8907272056577752, 0.9107563744850011, 0.9331275040933392, 0.9619374232714806, 0.9270770859856137, 0.892143320026655, 0.8486779178268418, 0.8870492451223105, 0.9370457110836786, 0.9555491078106654, 0.8818572180521511, 0.9692292019925824, 0.8858334746262012, 0.9140922174518049, 0.9313616417563719, 0.8588395436260282, 0.8686194122411842, 0.8893017575919973, 0.908252300726885, 0.9108150020844674, 0.8922646371845105, 0.8996618390944652, 0.896371229880118, 0.9226679805386273, 0.897827114558174, 0.951043687918742, 0.9136482822872081, 0.9036885184129998, 0.8888699914793518, 0.9357620244540691, 0.8359000559946476, 0.8799790355856019, 0.8994986000031175, 0.8602182060652386, 0.9125928716852486, 0.8885739650110748, 0.8302680160957954, 0.7965198263726941, 0.8950070989154897, 0.8652144350068418, 0.9395969479070233, 0.885555941302882, 0.8174253249099489, 0.8781806366062348, 0.8694382440837133, 0.847998947967454, 0.8660077174160062, 0.8498697708107833, 0.9342546299932549, 0.8929199420188434, 0.8845118646561985, 0.8601600648925024, 0.9149691797290463, 0.8340591165256868, 0.9097102298499992, 0.8315254752461391, 0.9025175877504036, 0.869259296010225, 0.8781618703307444, 0.8924805869371675, 0.8098363277999422, 0.8417608101703299, 0.8434652866426001, 0.8724752488852925, 0.8692763206586672, 0.8198613919504346, 0.8069933802750758, 0.9156771764475027, 0.857081015962167, 0.85924737588978, 0.843516887956961, 0.8382312248897001, 0.8565279223556004, 0.8260783725391233, 0.8188361690912632, 0.8499291028705406, 0.8775170460372073, 0.8586388039680805, 0.8625276560728261, 0.8420534378531351, 0.8031112005026124, 0.8689828595444417, 0.8644712361182322, 0.8720432861002884, 0.7880426281219732, 0.8190637413476933, 0.777443328344753, 0.7810644355812514, 0.8212470535712895, 0.8161697673085567, 0.787005850919639, 0.8553223055222131, 0.7981387242129313, 0.8100189215186014, 0.7911450591275687, 0.8065088614677878, 0.8347207352605169, 0.8354102516105409, 0.8065893175744367, 0.8352460450060335, 0.8361194002260822, 0.8064396952158683, 0.780939342486376, 0.7949327256867881, 0.850039098878357, 0.7625964623884889, 0.8154470682833236, 0.7897277495075512, 0.8104452331746015, 0.8281554661849101, 0.8117192915868667, 0.8130245045660088, 0.7613631341613556, 0.8272119595710482, 0.7750082003932468, 0.8023637171425572, 0.8457218124917018, 0.7637391695627128, 0.8190469709664641, 0.7855573698217928, 0.791267486838247, 0.7505187320169456, 0.7723792808593353, 0.7221901937027198, 0.780698825284006, 0.7801882121604302, 0.8216683900195509, 0.8695130151820321, 0.7276937061192214, 0.7960349600439127, 0.7680924736925173, 0.7999679714958102, 0.7517902224624318, 0.75978135683633, 0.7752222911470887, 0.8241283221166718, 0.8025959753691576, 0.7608939171526473, 0.8234188769421825, 0.7858865365586988, 0.7572683940044028, 0.7571959432379588, 0.7886607315039589, 0.7763313759613588, 0.7683878316470424, 0.7699983053067286, 0.7752545827386007, 0.7534256303011797, 0.7864145466587676, 0.7564263482773694, 0.7280259463713578, 0.7014543462925105, 0.8123577558695696, 0.7919736215144912, 0.7485264635040122, 0.7797143318060505, 0.7104791514216591, 0.7961119094106274, 0.7442705618623134, 0.7973369789491039, 0.8031695004488002, 0.7778534559615545, 0.7455115676615279, 0.7539659021332544, 0.7492840729352367, 0.717746551957893, 0.7434715060140357, 0.7353529757272761, 0.7626367381312714, 0.7526474721973802, 0.7390329890053626, 0.7421605058430707, 0.7417899540164338, 0.7331408068164466, 0.7378492132547044, 0.773149521120596, 0.7876670597720468, 0.758336936190064, 0.7499111336090661, 0.7659330829719587, 0.7778237712119126, 0.8344160626159698, 0.7346919485599319, 0.7581368614713121, 0.7485082655972828, 0.7610430751921814, 0.75372530890338, 0.7722078383772819, 0.7521230243074641, 0.7364684751038377, 0.7644657315776068, 0.7195897216052678, 0.75051003487813, 0.7091188359582126, 0.753640803183664, 0.724308227987418, 0.7761085506578861, 0.7479703644566913, 0.7840757018568888, 0.7120185632811346, 0.7208239621050325, 0.7363360971643057, 0.7089758830033746, 0.7090881577116905, 0.7284119381840288, 0.7217121445834063, 0.7209544375337847, 0.7345595247253977, 0.7270757421592756, 0.7211981389334207, 0.7312223934828661, 0.7518209335546733, 0.6868405823303325, 0.7240620191731205, 0.7247422571816197, 0.723110838489955, 0.6813079999016889, 0.7310399683569208, 0.7362096114425071, 0.7221804518460768, 0.7020509988930873, 0.739599335170665, 0.7097464713747101, 0.7620623130674307, 0.7389566778920426, 0.757233455059386, 0.7166027348624948, 0.7350691692447846, 0.7442748482574157, 0.7272985447234042, 0.7330731955107467, 0.7147771933175235, 0.6896083072430825, 0.7157889205481506, 0.6811947322420072, 0.6993285420427892, 0.7133402578633186, 0.6520079524760531, 0.7122565306909742, 0.647906438061727, 0.6331855245867676, 0.6858599750407629, 0.717345385422826, 0.7011032885295807, 0.7343314700618185, 0.7251296439611843, 0.7145288054309139, 0.7219335085394755, 0.6960107385537987, 0.7341848922487858, 0.7238558924726438, 0.7328009513531576, 0.72336470236668, 0.6693898792556255, 0.7130951745317161, 0.7102972999473528, 0.6775648433119346, 0.7413728514503193, 0.6613504995730112, 0.6948731756968305, 0.6808204130630273, 0.6904282997683523, 0.6470256355341689, 0.7065357134061971, 0.6834291534387078, 0.6666374002692786, 0.6557374310631283, 0.7098285525979794, 0.631657169790856, 0.6796160802560964, 0.702755116199023, 0.6773092363151741, 0.6943107630935478, 0.7262111448598505, 0.6664950897583383, 0.6585568449171063, 0.6939819195596698, 0.6788752211656185, 0.6506587254289028, 0.721716297959087, 0.6524047242883083, 0.6969610997018097, 0.688727110681736, 0.6686829547317041, 0.6746400731377059, 0.6929813735402388, 0.7120548446513785, 0.6832596325460886, 0.6554107794067993, 0.6802093600262107, 0.6715096231829913, 0.6421444306943228, 0.6630565215167742, 0.6870222939232181, 0.7278116673862773, 0.7116584346588407, 0.6509704721341473, 0.6495723848972247, 0.7052814065835838, 0.6660078657730008, 0.7046887964182507, 0.654120586166492, 0.6583177628774404, 0.6623426709675835, 0.6493215612593414, 0.6986424284403954, 0.6826725259911348, 0.6963249586221111, 0.6449301819351138, 0.6929859910196192, 0.6535652726027318, 0.6650201418725971, 0.7043338629896241, 0.6512509842684963, 0.6478903942484846, 0.6649278266524075, 0.6407912767461729, 0.6521451933765228, 0.6427744488897581, 0.6536159710617654, 0.6362592366044921, 0.6620744853809849, 0.6755791965132734, 0.6483963223780741, 0.6297961659514146, 0.6765563952698873, 0.6339418574564719, 0.7036371473402416, 0.6932739280092464, 0.709521444546694, 0.6722186883060919, 0.6182745900686996, 0.6340885869225555, 0.6569424425476089, 0.6233616860615725, 0.6486413941677366, 0.6821640736794885, 0.6772052498681467, 0.6589991158028788, 0.6277064097639683, 0.6963082578370566, 0.6675099640051064, 0.6674929851224657, 0.6335700147413794, 0.6465214314603163, 0.6583824441956647, 0.6580899919675725, 0.6602200785353923, 0.6646478556828692, 0.5830619668225562, 0.6473673211701344, 0.6403038938151159, 0.622987465534596, 0.6156634265172918, 0.6131658481150464, 0.6702265595310226, 0.6970232830800992, 0.6133664752821472, 0.6224921144731702, 0.608657187234919, 0.6195610181100106, 0.6606957172842154, 0.5899768150438464, 0.6341681522900429, 0.6184822767111607, 0.6284031140436787, 0.647162796789511, 0.6244424578082355, 0.6325100188884661, 0.6186287621312518, 0.6498918857188584, 0.6230321703963198, 0.6107381927369877, 0.6595114359276832, 0.6128997811921989, 0.6303310535546672, 0.6197963725624746, 0.6600819795117902, 0.5988235628673796, 0.5848246283384188, 0.6642182848357052, 0.6322033068233373, 0.6085245763750204, 0.6748536126347177, 0.6160833138491607, 0.6608259297175214, 0.6736355681180495, 0.6168775888938665, 0.6249617128875214, 0.6465906172933377, 0.6128779712899343, 0.6194354020102175, 0.6376172795690783, 0.5768701520269317, 0.6080347197076489, 0.5950360545648086, 0.6309506325822805, 0.6317731575297483, 0.6531324879282472, 0.6436877140420021, 0.5738981853101065, 0.5965649552198274, 0.6287410810503656, 0.5995792413492883, 0.6842010093562175, 0.5997976215703409, 0.6106786842176221, 0.608635158667445, 0.6383317485021028, 0.5883885239015885, 0.6514026768405083, 0.6613665764616634, 0.5902292262726896, 0.6039852796262399, 0.6244237648613881, 0.5863774079463385, 0.5990475907146586, 0.6391670270921638, 0.6020443815601584, 0.6078498936572286, 0.6465824999216664, 0.6158946576260877, 0.5887904096832625, 0.5719160148174087, 0.6363412062556757, 0.5635856811481175, 0.6294237376407851, 0.639261168666428, 0.6061301894902265, 0.6229264717226084, 0.5902491642560573, 0.5763672478855919, 0.639407708121173, 0.6091864546599416, 0.6087038247112134, 0.6487781646623777, 0.6393564072992072, 0.5630583056824745, 0.6176730754977247, 0.6069826134597176, 0.620556857085182, 0.5777181651665756, 0.6027582478431378, 0.5732065087798014, 0.5882362030834132, 0.5940368596988377, 0.580486183853278, 0.6393772522436172, 0.6051847332934194, 0.6114520752131365, 0.6213367413406428, 0.5801691309852177, 0.5910172783455637, 0.5732148349399971, 0.617498356368041, 0.5972945444386359, 0.5651451248768896, 0.6149323394303148, 0.6126164633184958, 0.5680739883053509, 0.5908741353219644, 0.5872844797568055, 0.6246373806155945, 0.5575176456473007, 0.5735682322570125, 0.5778281778269421, 0.561238061773065, 0.630438033900509, 0.6149609137132678, 0.5801546338206311, 0.650467421852325, 0.5574898222507999, 0.5495493929969553, 0.6048000241864853, 0.6094245036959878, 0.5696742783851476, 0.6046942783688305, 0.546415539662962, 0.6190401834789269, 0.5943402124278118, 0.5702180484011913, 0.5844681065436274, 0.5467320287848916, 0.5507948184978066, 0.5546740456439396, 0.6211886825703932, 0.5519450753640118, 0.5435294519844313, 0.59219506245128, 0.5933860006072847, 0.6074136080999135, 0.5512059790895164, 0.6015697602821453, 0.5862532524474554, 0.58212319447126, 0.604361281574117, 0.6028687380297335, 0.5527781655793016, 0.5629469480128647, 0.5664575076401808, 0.5711214360359317, 0.6105769860319549, 0.631932521830757, 0.5642106809253178, 0.5580952188757343, 0.5761741700659367, 0.557242382698206, 0.5815872075125891, 0.577298119061255, 0.542224278253627, 0.6005917799036398, 0.56866587196012, 0.5762372888581602, 0.5838449766181107, 0.5608764469968102, 0.5646082826087929, 0.5823345902108503, 0.5773867105702674, 0.6251941585127329, 0.5926815391103656, 0.5792667669367928, 0.5761296428696958, 0.6052689422532084, 0.5884603783918944, 0.567278206520687, 0.5536301284167119, 0.5951131570201389, 0.5629093431094249, 0.5716431446387819, 0.5433685388523719, 0.5149738115037796, 0.5442940481940216, 0.5858233090999728, 0.529556019515201, 0.5369658108391514, 0.5481731735729758, 0.6042298158354382, 0.5263203038530773, 0.6234297464118987, 0.5370379208599672, 0.5394240995592694, 0.5544261911700916, 0.5914444768359896, 0.5955070024051189, 0.5457998102742583, 0.5380642803418154, 0.5810724375392661, 0.55524076685051, 0.5683943271522117, 0.5484979960758791, 0.5591112833204527, 0.5613289880270214, 0.5909580343720541, 0.5322571315287625, 0.5492087258079837, 0.5623600369818178, 0.5756257094284932, 0.525072746883238, 0.5822885786407486, 0.5678580393566102, 0.5372677536139369, 0.5425004370955603, 0.5865760098762365, 0.537647687401156, 0.5051839829409972, 0.5525166704705226, 0.5296307813110609, 0.573868993964039, 0.5952433525712044, 0.5684879586416403, 0.5585328825751251, 0.5535620748135396, 0.5433891835929341, 0.5664290035563397, 0.5199966022389473, 0.5570912044172343, 0.601604044580965, 0.5125913923159457, 0.5528275535400663, 0.5546122462074191, 0.5451172664474431, 0.5670598662657544, 0.5358919900965828, 0.5676979357107527, 0.5100364918194294, 0.5476393449283519, 0.5507231112390125, 0.5658625076042205, 0.5235464954192468, 0.5290392478479355, 0.5298989374972952, 0.5473570452719525, 0.5465340996753274, 0.5233917691402122, 0.5225996705838022, 0.5511809937756416, 0.5376871478580556, 0.5720221375569213, 0.528702663950378, 0.5232648100122551, 0.5434400485200459, 0.5689524646439305, 0.5632551484140128, 0.5124846222543074, 0.535310022403739, 0.5292493718782142]"
