,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(42, 1)]",
module__conv_type,temporal,
module__dropout,0.4219853572371866,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,,
train_loss,,"[2.9807529098374896, 2.7343232347141444, 2.7404200209231186, 2.7367618322601905, 2.732696870064024, 2.705843115908464, 2.7006707794971483, 2.696876923090225, 2.700130978722889, 2.6730660756582014, 2.676918661055138, 2.6685544923593265, 2.665439888877979, 2.65460238098754, 2.657436870404226, 2.6671467362055994, 2.657054066084347, 2.6632782722230823, 2.671437461520756, 2.668609984226245, 2.6592394048141905, 2.6589214441521563, 2.6607824835901197, 2.644765331609761, 2.633703229057892, 2.6419869839169867, 2.6325610980491896, 2.633100942652081, 2.6139612723360623, 2.625514893031556, 2.6454269479856225, 2.6403714837192687, 2.600527831289605, 2.5892877167985344, 2.577984962702027, 2.5708610082154553, 2.6162629726417257, 2.556465478902602, 2.554529372721021, 2.5045769625380134, 2.5126615130522714, 2.5471711333149094, 2.5354068343517757, 2.4911751510777993, 2.4566745698394628, 2.4700574879467316, 2.4870621350318682, 2.470770939367109, 2.421628946978043, 2.417858215911212, 2.4304444649910217, 2.412648436194779, 2.3766988854321065, 2.396177217407337, 2.368713160566233, 2.390283742010651, 2.383287188522625, 2.326079827185659, 2.3405777907807512, 2.3079738785603277, 2.2932539550700475, 2.2866011255629597, 2.3155600223779906, 2.298189515328614, 2.313589060157394, 2.264863898366317, 2.286889736989694, 2.2676357484070353, 2.2517504181508494, 2.3052344364656405, 2.2264980304918116, 2.25125266062284, 2.2604910259182573, 2.2609305310639427, 2.208435962243764, 2.2223340107685563, 2.2161753506931237, 2.234298423922211, 2.2055360221082596, 2.233486742096755, 2.1778519831676686, 2.207488153850493, 2.1695163182276045, 2.1896178879568047, 2.1821266378314594, 2.13494748261482, 2.163672505030848, 2.1522774687171324, 2.1434378288937257, 2.0915817597144146, 2.1802557300672265, 2.1148651377069365, 2.0726672980048773, 2.056263535497737, 2.1127693073696765, 2.091764249402359, 2.1013881038082003, 2.096027587674006, 2.058315681424476, 2.1051242508718437, 2.031103126468053, 2.064042459094146, 2.0317056844507535, 2.0620264447114005, 2.0407896594891075, 2.027080960980508, 2.0234801811708407, 1.992117134508201, 2.002804104242334, 2.069324927793545, 1.9696870480051858, 2.0065067020944958, 2.025816948971459, 2.018514880202388, 1.9563412559617588, 2.0145107810605136, 1.9653864385303794, 2.003222131752073, 1.946957919893641, 2.0007032110670417, 2.0003911857999666, 1.9275500832324537, 1.9673026435299488, 1.9866693778262905, 1.9541987119900481, 1.9482935335454858, 1.9164626386099073, 1.9725158741201083, 1.9365903512001956, 1.89026149192375, 1.9237291265612502, 1.9118150464609567, 1.9279217943764284, 1.9187713439241985, 1.8853916759325748, 1.8517449745429722, 1.8685615474610975, 1.8940982973495277, 1.841726034506797, 1.8966974550078304, 1.9262181359833541, 1.8586278171695345, 1.9094902808214176, 1.889828099896979, 1.8714401272194563, 1.8454373375054618, 1.8474772211676957, 1.8291228987828714, 1.7833953420053432, 1.8132734879263326, 1.8892140140088276, 1.8122749508746665, 1.7988577290609322, 1.8277903262873587, 1.8428726672437812, 1.762066665007818, 1.8788099220099646, 1.7933656743676532, 1.8151265336872868, 1.8308119749770473, 1.8162861394698626, 1.7516120063558693, 1.7986759299607777, 1.7858633470718854, 1.8097320180081542, 1.720023590802458, 1.7227295000353493, 1.7159493418125376, 1.8326973825033406, 1.7548892273136465, 1.7208056421206477, 1.7099053723176474, 1.7504828536131842, 1.7268296317255647, 1.7809062505479727, 1.7784272427737884, 1.697239355357136, 1.7502002603624507, 1.710781652268822, 1.7338536415568215, 1.7725092456017237, 1.7844227680916736, 1.731321746392016, 1.6799865717837394, 1.6881141389529217, 1.6740836532099874, 1.6588425422885076, 1.764732505520223, 1.632804342309825, 1.689674407215045, 1.7273125655382613, 1.6579323307153007, 1.6743222501440846, 1.6544192550960244, 1.6885537838453966, 1.667171067521478, 1.6594585694293773, 1.6935206788221842, 1.6623799224904916, 1.6685664238438684, 1.6323259040297398, 1.6350127655915967, 1.6743407899996086, 1.5977189413507589, 1.6677748662445613, 1.624027538804393, 1.7800740833117252, 1.694312215310318, 1.6181670124422942, 1.6743872047503254, 1.5758629969614302, 1.5507538495325377, 1.639623455753455, 1.6586646116961643, 1.5705567486476624, 1.640263622832826, 1.6505435971942972, 1.634910591986457, 1.6145935102192912, 1.6591943229357708, 1.6221711007991126, 1.6069179718258062, 1.611287340220634, 1.6035462181882518, 1.5924354654533341, 1.6092737588432686, 1.5147367699199048, 1.6452462842994522, 1.6138594944506912, 1.602328853611767, 1.6180826784671787, 1.5760409422398072, 1.6108455567892292, 1.5970736884864278, 1.5770595900363023, 1.5906750087673787, 1.5425911789564586, 1.5808296170340237, 1.6409577237974575, 1.593183883115348, 1.560229623627502, 1.5483663341423086, 1.5606305393837643, 1.5451545800235664, 1.607492773319461, 1.581505336362198, 1.5964609835443873, 1.5270237687462447, 1.558514435091652, 1.5259456821538946, 1.5891688564170199, 1.4675496101838332, 1.5436245264974893, 1.5447566715769177, 1.4738013942845174, 1.465942386254539, 1.4936107977349902, 1.546557725451105, 1.5399250388145447, 1.4936343202003501, 1.4987045196068758, 1.5071684772630973, 1.5281638014878758, 1.5894762067638761, 1.5209490258149854, 1.5698473715116705, 1.549907176281192, 1.5291127269375886, 1.5221812975762323, 1.4386393540288762, 1.5041483961927764, 1.48465502101487, 1.4379537676938803, 1.4744683301024304, 1.5180939175511232, 1.507233744119657, 1.5229619095483804, 1.5281316303541388, 1.4469439309875591, 1.52300338376819, 1.4311911114370512, 1.5152467790994653, 1.4291497545820573, 1.4362197736344506, 1.4806868485009246, 1.4824565262950533, 1.4223207635760193, 1.4194587622845367, 1.4548865471813286, 1.484641085861966, 1.3927529531677143, 1.4637904955975933, 1.5158991525102052, 1.5364609244239227, 1.5550436584621352, 1.4591194849041818, 1.5372001451294048, 1.4537329947409203, 1.4882291126297114, 1.4761940174313894, 1.4827375252506156, 1.4555698428966313, 1.4825528213562473, 1.465153648890017, 1.4415459340300207, 1.4490106433945509, 1.4055319660781551, 1.3752294174172306, 1.3749789600767002, 1.4224930244414593, 1.4116317896572184, 1.4432889168026128, 1.4503245897540917, 1.3865834700590838, 1.4384095890230577, 1.435832383371065, 1.3621748534960743, 1.4176542763531037, 1.4402430023678916, 1.399758221669422, 1.3941488386462582, 1.396557722559792, 1.393852963713755, 1.4262216732522637, 1.4071865943444246, 1.4571172813019921, 1.4590642648436223, 1.4078703454128243, 1.4026446142256317, 1.3756657987402767, 1.3945626636556527, 1.398610318533151, 1.3963546390368229, 1.343113698560074, 1.441433110927824, 1.4151563265784872, 1.394045707580559, 1.4324103971303255, 1.4419619527657062, 1.4450824631304553, 1.359411086596699, 1.4152466718455252, 1.3698264957047976, 1.4126068531491645, 1.3690733395595753, 1.3998368419169003, 1.3068681952469159, 1.339845420421604, 1.3627300829240288, 1.4211293995896708, 1.3599735005069398, 1.3509761759360555, 1.4199105815547837, 1.4515770362247287, 1.359516658498417, 1.3964482163786314, 1.3896222958436255, 1.3855057095425765, 1.4252706903810106, 1.3328118747650601, 1.3366353674733489, 1.3438662425959993, 1.3390261982356964, 1.3154412841888663, 1.3647914660217901, 1.3341484856330166, 1.3450759928081906, 1.3102398994912083, 1.316265122034552, 1.3423788212490724, 1.329601594183282, 1.3115924109164285, 1.3205749799243753, 1.3385142910010088, 1.3339693334036085, 1.3583576885752087, 1.3749840094907795, 1.3199878497348598, 1.3393918402041232, 1.3438063565645226, 1.300043149104591, 1.3309062667714506, 1.359987228047515, 1.3382357114547714, 1.3889256225283957, 1.3789517124532162, 1.3291163552369603, 1.3642358615836694, 1.3201757364254714, 1.3513452953392777, 1.340554471137549, 1.2280038530948187, 1.2787856080993307, 1.339396478982931, 1.27028244636286, 1.3152333860562557, 1.3788251572784262, 1.301293765959313, 1.31594175668263, 1.2427492977565475, 1.3204472248547345, 1.2827431660529165, 1.277256370279167, 1.3015357925985958, 1.3509644808048693, 1.2895846217153621, 1.2809743942608618, 1.3300637836864755, 1.3055084107355848, 1.2567848081308792, 1.2995301419662901, 1.2834464947803303, 1.2615299297710012, 1.271139631601798, 1.2501807757819123, 1.2988449182501198, 1.296143518432731, 1.2696136665872018, 1.261477621790305, 1.3322841052944783, 1.304462420240518, 1.2948831953717839, 1.299298942834856, 1.250306929213365, 1.2527867736899014, 1.2445175109056468, 1.2791855148791809, 1.2775990877504873, 1.260258783848958, 1.306080577348263, 1.2825505072044798, 1.2969474852716154, 1.233945360541688, 1.2335788253640991, 1.2048847982812319, 1.2898432685275625, 1.29892507863802, 1.2085811596173754, 1.2049878811583827, 1.2297435481750243, 1.2805660855207912, 1.243777795693872, 1.1827282486797182, 1.2009549373841493, 1.2712337026467566, 1.3035431060800193, 1.1962541620013114, 1.2628614876107371, 1.2175304139888092, 1.2577247987927096, 1.2562013737161764, 1.211272844107135, 1.2441458019416303, 1.2755940257068776, 1.3085588738824223, 1.242242000444906, 1.2755338176152704, 1.251039477353835, 1.1963306112399574, 1.2242263545200616, 1.3019724460148376, 1.185869139817268, 1.210036951091223, 1.2075836479491746, 1.2794919277866719, 1.2596697971956219, 1.2069925872377758, 1.2676212141672158, 1.2059785943403052, 1.1769862602947996, 1.2597494889498904, 1.2506099918694078, 1.1668261337785106, 1.2513768188189267, 1.2572124797180366, 1.1760744923462194, 1.1763845311551282, 1.1684061609230096, 1.210969528633316, 1.1345625223163462, 1.2134014998810927, 1.165567620082815, 1.2226543840132045, 1.180064290561162, 1.1690026224520025, 1.2436142380244464, 1.2022109861208683, 1.1884038740907068, 1.1774514995594227, 1.1863739503129844, 1.2003141522292797, 1.1587903325780293, 1.1971074314617676, 1.2333677800603504, 1.2751809193378922, 1.2905217956418138, 1.2589175149841418, 1.2238329191754023, 1.2404850473532434, 1.2806751388443331, 1.2256062448426321, 1.2550907836038407, 1.1766123132595543, 1.2257561735285372, 1.2575141277533524, 1.1388266254090942, 1.2209398629461148, 1.211983034195409, 1.2133848390060622, 1.1993837661761522, 1.2147942140081733, 1.217268927781139, 1.1750171838527235, 1.1932217002029712, 1.2461528152772392, 1.1458959581762467, 1.1815149387106285, 1.136303810343591, 1.1751895278147255, 1.1904979446280795, 1.1681536603593505, 1.1228509641129656, 1.19180065433605, 1.178940715356098, 1.1980469295104268, 1.1783544310477057, 1.1769142283397414, 1.1871285841256178, 1.2339272429096344, 1.1942487940177882, 1.241157313570366, 1.1779616776283712, 1.1957065574932373, 1.2185722260778058, 1.2017359567216317, 1.1443001560802295, 1.1950724938377035, 1.1840916855961687, 1.128710362518832, 1.1070161983299072, 1.1362291503916346, 1.2278706178398977, 1.2365260826956204, 1.130294329736873, 1.1103706473450574, 1.1841756200365887, 1.2459251783694982, 1.1568954808994252, 1.1850914265010308, 1.212436580336702, 1.1373503151940427, 1.1273887772991522, 1.1190718166867166, 1.099742661656039, 1.1234915553089284, 1.1621484765648498, 1.1761046646878166, 1.134880387002855, 1.1242002543058387, 1.1227145455454954, 1.1470013678475455, 1.1363798463080683, 1.1585436630294916, 1.1386589932258135, 1.129274171975166, 1.1364304717626563, 1.1728440783595213, 1.1438566573086097, 1.1402486531750529, 1.1437748548959286, 1.1238193150548779, 1.1619392819308225, 1.0996195399153106, 1.1170619341819992, 1.1369970069698008, 1.0982064541655165, 1.1985650279409503, 1.1362605261274894, 1.0433509510738328, 1.1154780820428005, 1.0884165805446286, 1.1150857020847147, 1.1437730124871013, 1.156576311852177, 1.169562515900385, 1.0977728054199916, 1.074407120010277, 1.1698114270769253, 1.1547588669301456, 1.1464880582113697, 1.109617625955668, 1.1250375065812706, 1.1404701217765183, 1.1333846506645635, 1.0796424239959936, 1.1541258233229166, 1.0853859456372559, 1.1444818677525892, 1.1274605461103167, 1.1227481822421392, 1.0790676590453212, 1.0573435962142796, 1.0635979139426215, 1.1195865283801765, 1.0920087346902136, 1.1159065251630356, 1.0694123512282752, 1.0333561551926569, 1.0741955808312762, 1.0153821487628691, 1.1323993286338416, 1.0905800572201194, 1.111123885984485, 1.175493770086272, 1.0540626756380795, 1.076375284025139, 1.0864448370671937, 1.1163005845493945, 1.1200048034298982, 1.0847341207154562, 1.0794647559165036, 1.1354613282338601, 1.1284754310122354, 1.0361135825729921, 1.119014716842521, 1.0566233673614305, 1.089680825809198, 1.0667178529862376, 1.064648313058811, 1.0255553277211193, 1.1212005923870554, 1.0478567808608348, 1.0874563745860302, 1.132845890418742, 1.0779293316619918, 1.0916205473652931, 1.1476832567440765, 1.1153561137867616, 1.039363972606053, 1.044374372376285, 1.0806135474430816, 1.1046087079832942, 1.0557293569502404, 0.999029842675937, 1.0061152050194544, 1.0417749866255208, 1.0649579360693895, 1.0536309714152103, 1.0411099184006882, 1.130285296219834, 1.047984803491653, 1.085958517492678, 1.0805216926697703, 0.9901120058037663, 1.0366246695697479, 1.0431077567514488, 1.0645660729908508, 1.038154924283014, 1.0292914185074227, 1.0611290548487966, 1.0840845779229862, 1.0957869017663429, 0.9634742605445245, 1.0229915839990134, 1.0406029153833949, 1.0635335684625775, 1.0639042910242218, 1.10077902557072, 1.0806083661128514, 1.0312210721276607, 1.115867173935612, 1.084888594786173, 1.0767683507847716, 1.0759785865452338, 1.0671360175465023, 1.0410173055469358, 1.0373357357717226, 1.0160496571639963, 1.0465712480182483, 1.0417216494177486, 1.0730070620918641, 1.0293296793542077, 1.0225259646758997, 1.0602247803342009, 0.9919184432566682, 1.0662594883343253, 1.0606365775235922, 1.0460947488109233, 1.0387447678319988, 0.9779321542717839, 1.0090119581135335, 1.0285787239914566, 1.0460500431473836, 1.0449023885837074, 1.0292349721630452, 1.0208263320344588, 0.9855122226034941, 1.1057140482975039, 0.9865523110913818, 1.0948296933362298, 1.0602228062673758, 1.0248069881933946, 1.0386793062707573, 1.0081500453485446, 1.0288138019568194, 1.0181136441070144, 1.0592257355817587, 1.0206313636924809, 1.0525206932663573, 1.004460551454197, 1.0865486360032244, 1.0154661031456036, 1.0600157333636537, 0.9952055056928096, 1.0024583111369232, 1.0469468971418576, 1.0582154082838908, 1.0099143494885052, 1.0249631349804083, 1.0010001558426829, 0.9825580165406852, 1.0293518661649554, 1.009274157396983, 1.0023857409616752, 1.039550885601154, 0.9975458944612564, 1.0256142972523026, 1.060022844272353, 1.041745642954851, 1.0092334808697485, 1.061576722790348, 1.0403824498495078, 1.0652782092080653, 1.0137703570755086, 0.9927428764603938, 1.0430645620283654, 1.038884202601017, 1.058728911821606, 0.9842484896290864, 1.0328343293205606, 1.0324731590773075, 1.0628956409459853, 1.021156363239417, 0.933980107995842, 0.9876632478170606, 1.0501348636148065, 0.9523453780730489, 0.9997405823431299, 0.9909881316663212, 0.984667694717789, 0.9859161996520174, 1.0375107972523245, 0.9843790406097691, 1.0165184942200507, 0.9987740936591375, 1.02503118019361, 1.0127695633369185, 0.9986624614164391, 1.0663681737038813, 1.0587287984064155, 0.9687735251903075, 1.0339270865722157, 1.0291402796579165, 0.9677005690720588, 1.0226208725953125, 0.9780228893497566, 1.0616202511617607, 1.0304472572649752, 0.932378515443398, 0.9923558809415324, 0.9798865234542053, 0.987249057033638, 0.9948916176515089, 1.031117785711261, 1.0122601074221274, 1.0132896068350872, 1.019821395428853, 0.9809928100997146, 0.9688169511036877, 1.0411577905107852, 1.0268380294864974, 0.9972039144468262, 0.9467962264326241, 0.9553607441807619, 1.0050468272722262, 0.9471121936950463, 0.9293409733386769, 1.0263313293112828, 0.977308416733728, 0.9826361897820114, 0.9870540416504582, 0.9801608822572908, 1.0462417496409522, 1.0120246178605903, 1.024156784529406, 1.0385816022682006, 0.9208181798171263, 0.9742836040642768, 0.9463540355211502, 1.0220307386529572, 1.0020074049536143, 0.9687164409787065, 0.9845342587346178, 0.980049880969054, 0.9507259202473891, 0.9872006608157117, 1.005500796095928, 0.977825266765332, 0.9635448451794835, 0.9558430891179258, 0.9613125344901503, 0.9852055716216277, 1.0068214645284776, 0.9644872593810859, 0.9632339976061067, 0.9432159900321079, 1.004106256225226, 0.9876880039379388, 0.9862554214457345, 0.9602375433809833, 1.0120535714908558, 0.9780663985604845, 1.0405503041016815, 0.9840818727039395, 0.9760099261052569, 0.9320104779591345, 0.9903199100173128, 0.9602591706308984, 0.9605326678915822, 0.9874859882502515, 0.9571527374605356, 0.9402654831861509, 0.9427562469008798, 0.9631801786849542, 0.9582003206444888, 0.9438852280579128, 0.9807068008545847, 0.9846537003044444, 0.9729844003600266, 0.9810189407989311, 0.9802032414827356, 0.9835520703363464, 0.9944677647773295, 0.96271941745591, 0.9616848058833654, 0.902790007393904, 0.9429385298943727, 1.036034811277362, 1.0048064338805243, 1.0197742264126217, 0.9231690910713849, 0.9432073595778545, 1.0451436770203253, 0.9522634919040815, 1.0026507039157329, 0.9056338312765861, 0.9923413638545413, 0.9299284484778837, 0.9714275527964198, 0.9976920937550997, 0.9595866040384918, 0.9259513455359722, 1.0041132201588532, 0.899868326880131, 0.9967180636206765, 0.8916909489296627, 0.9098247221390483, 0.9266301215383385, 0.942380242730931, 0.9596898463394231, 0.9365238395014901, 0.954757890297428, 0.8984126915601266, 0.9216111972999756, 0.9550716123177067, 0.9268560072226061, 0.8899481700405235, 0.9572215608040568, 0.9276974320526417, 0.9319988906785086, 0.9675026804466909, 0.9826951092315248, 0.9431888433576663, 0.9698078457958086, 0.984861086605832, 0.9886399633443849, 0.9816635204004025, 0.941222658572688, 0.9224486824867241, 0.9550832212831792, 0.958275257967434, 0.9262480308965952, 0.9113246959717487, 0.9416865763237433, 0.9235170537514452, 0.9604404929512619, 0.9099104573683054, 0.9309474147777356, 0.9595035521655959, 0.9433169933439334, 0.9523256109584628, 0.8763086745323644, 0.9381904973217338, 0.9371085230608877, 0.9307225714289763, 0.8721458473896269, 0.9913396430313874, 0.9343872361738482, 0.9138142861805935, 0.9063319784729841, 0.9043886734386036, 0.9689657703056372, 0.9148256557852862, 0.8766577805430987, 0.8659537048209046, 0.9154812269651397, 0.9065732581324022, 0.9492147366970749, 0.9543949380531348, 0.9904907700875496, 0.9975310622555803, 0.9124454485899675, 0.8716843943967626, 0.9307539793478972, 0.9722307226311369, 0.9111611400807099, 0.8642229009867862, 0.9227191942373758, 0.9384008994804655]"
