,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(88, 22), (22, 22)]",
module__conv_type,temporal,
module__dropout,0.34997588448662326,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,,
train_loss,,"[2.781304897830206, 2.6866826776824246, 2.6819828236493533, 2.6743693953534313, 2.657852351550652, 2.6756820563865764, 2.677635824519545, 2.680858551881676, 2.6873292753002778, 2.685125581561256, 2.6819819186693903, 2.66778446254473, 2.6668213677084744, 2.664223783507742, 2.6612496348474757, 2.67161192416226, 2.673996616190798, 2.6639399082904145, 2.664341286657403, 2.685425560828119, 2.6768207697050648, 2.6823966553675187, 2.6724494132922105, 2.6630639497025625, 2.660812080250999, 2.6550999555973647, 2.664832735796655, 2.6572799062453254, 2.665072221976484, 2.6727111578447054, 2.6810206402243906, 2.674346388649619, 2.6814211131520356, 2.682842179759619, 2.6585540877141933, 2.6653676960969017, 2.6617181002519494, 2.663392000345366, 2.6671356488744187, 2.6677711832270687, 2.6647677122972375, 2.651208808196992, 2.658228483732955, 2.6489436529964383, 2.660089673793844, 2.6666914479580917, 2.6544890615062675, 2.6550448060265395, 2.641810674887861, 2.6575490027264133, 2.6420043915912137, 2.639615313395829, 2.633972320023759, 2.624914648445585, 2.6342024426469455, 2.61710691865469, 2.6219069397288712, 2.650019614453031, 2.6426955946148705, 2.658728717609178, 2.640381502967349, 2.618270788119248, 2.6193878186690784, 2.6009781925664472, 2.592916937462397, 2.5961987995228557, 2.596010291737169, 2.590698236674932, 2.5841582267040923, 2.5970217430522675, 2.556445565526885, 2.5624530829905545, 2.5440290608158, 2.5470344593070147, 2.5347360351871204, 2.5381271388948767, 2.5199635575502133, 2.524723243621503, 2.501925640942274, 2.546976059158413, 2.498837791196643, 2.4830292219830845, 2.5216071036050316, 2.4881757683836656, 2.476826197379816, 2.492883005353527, 2.4845134026742395, 2.4659442141336285, 2.4422752188809347, 2.4767407254676597, 2.4431739326616704, 2.4049624415950737, 2.40534682838903, 2.4159079445579836, 2.383421052857401, 2.404974297981042, 2.4361477488497547, 2.4220031171405476, 2.388809173323056, 2.372452523666999, 2.401343260656662, 2.4062452598803303, 2.364254105297816, 2.3698875063416587, 2.3889274861311867, 2.402471185419601, 2.3872649201078913, 2.309316991151872, 2.3445032710973925, 2.3500505028891885, 2.3382887780551505, 2.3420935607369926, 2.3052446516033314, 2.3233216536986805, 2.309069882008841, 2.2938255597630905, 2.306178670627763, 2.2683464332352714, 2.307709667034921, 2.2538598881521206, 2.282974327230729, 2.3213513680735534, 2.2693119196074085, 2.2961209396865785, 2.262158348381175, 2.290458187432188, 2.2510430472893983, 2.2601332007575357, 2.2235184002933246, 2.237042134896868, 2.1789601724271828, 2.1898578547788263, 2.2066624541273465, 2.2574410902512096, 2.2109137206178637, 2.1713819607144837, 2.1972666519455366, 2.1934889752511113, 2.179461986343296, 2.1788146688758983, 2.190268313034881, 2.1484276382449963, 2.226213739097463, 2.164959063419717, 2.171255401333862, 2.1030196670392574, 2.126097310485178, 2.113601651035522, 2.1551694697727357, 2.1172935606656966, 2.1189825854090136, 2.1087574437404184, 2.0792261141573074, 2.0417209315851244, 2.0675080569033906, 2.065080080762764, 2.0397590665229255, 2.033636371754038, 2.0284243659017633, 2.0101980627846396, 2.0210650518450435, 1.9760480410561168, 2.027085051830564, 2.0133150830893616, 2.001829974453803, 2.008770519598371, 1.9862655761843702, 1.9861594656758685, 2.0035251806237104, 1.9916194077861102, 2.0083084912658427, 2.0019645706996294, 1.9594233571219766, 2.005539760653913, 1.9192949992843216, 1.9731244788234175, 1.921215807082336, 1.9339096786773733, 1.9334470331094629, 1.9519689448307016, 1.9722615406922064, 1.926596696149407, 1.900422839645246, 1.9331294376266714, 1.959635993878506, 1.9186993737441267, 1.9240639643862067, 1.8521600096901027, 1.8328934891834885, 1.865635798845677, 1.851578156555319, 1.9350862666131903, 1.8498380046359377, 1.8617705111329037, 1.8651561087036868, 1.9448886343739167, 1.8476434907012822, 1.8019935659820174, 1.8874564683046873, 1.8543629026137336, 1.7896979484484605, 1.8110355072168487, 1.8844684587508038, 1.7942911457693875, 1.8062730531472002, 1.8654049153732197, 1.8247682134080714, 1.8148950321136872, 1.7930812628972048, 1.7360187899859654, 1.7894150974203855, 1.8172791454373987, 1.8153594266013144, 1.8029721433257322, 1.745865909580091, 1.829729758475787, 1.8032783977328468, 1.7889166434146535, 1.7804321018487272, 1.7333703053709628, 1.761413882233504, 1.7304796765994475, 1.7508289927692082, 1.7138239307210625, 1.7741836440930707, 1.7827254663542746, 1.745786625525855, 1.7980346623413366, 1.713684612615949, 1.702977304915702, 1.7464498598451559, 1.7366507832025517, 1.7689887355288099, 1.683200365086741, 1.682201179121271, 1.7481242682433082, 1.7195850876025383, 1.730991349054899, 1.668451810847817, 1.6942370799235527, 1.6751701865122728, 1.7108226619474232, 1.6956993024473246, 1.687075064476285, 1.6986006811864114, 1.6990137424083114, 1.6919110922684788, 1.7497833505531266, 1.7259350061876007, 1.708988442816027, 1.6475357722225445, 1.6472838182210463, 1.6482127548871932, 1.6492998144644992, 1.6230717715959788, 1.6432552284817705, 1.6903067385070816, 1.6340437400547756, 1.6462567577242622, 1.6110934542782733, 1.5962541006893092, 1.6266144709320656, 1.603528503967388, 1.7170165812808424, 1.5670632909488127, 1.6350550077324428, 1.6059883940885982, 1.6294821427851514, 1.6194238472076738, 1.6153570944174176, 1.5735208388697894, 1.6393225150530968, 1.5783685873009565, 1.6025790614659157, 1.6179339894899283, 1.568629353262326, 1.568730467087042, 1.5597226856301516, 1.6136492725052585, 1.5691484858879465, 1.6360485776541092, 1.5944404418298503, 1.613823590480753, 1.590226686643957, 1.6090959556300286, 1.5651782656910331, 1.6122193646568783, 1.601587102592336, 1.554280925348315, 1.569549421813906, 1.538366825364688, 1.5241408198784772, 1.5390983045905082, 1.5857076992878336, 1.555375710732675, 1.5370657353272557, 1.5665259167178747, 1.5638739663052421, 1.5456144527203775, 1.5126252768126986, 1.5401288845176182, 1.4629375321327607, 1.565098477007107, 1.491899731186773, 1.5502583127260667, 1.5035491606403637, 1.5633004699368926, 1.4620915545663853, 1.5135645449506065, 1.5463995682021785, 1.5668925290392544, 1.4749738675091768, 1.5280378950124531, 1.5251360582708164, 1.5374485590784077, 1.5276983186229345, 1.5332734018621648, 1.5399033715499848, 1.5497332705123805, 1.510775009561366, 1.5630416795467825, 1.5458580560422357, 1.536801695479134, 1.4781224855108757, 1.4757310501183158, 1.5025219240859295, 1.5103198310543346, 1.5093411937614396, 1.5303729045597805, 1.476715332281153, 1.5030989842722642, 1.46144481947886, 1.4845844361364038, 1.54327551914318, 1.451771109090375, 1.4704375771199119, 1.4477311233794299, 1.4750424554582275, 1.5263350676020215, 1.5120396585363414, 1.4631918641184107, 1.4535657699167843, 1.4607737191839714, 1.4513922389417255, 1.4442471160709514, 1.489083089810116, 1.4612074520776268, 1.5103662939659663, 1.4594144979653332, 1.3978606557225906, 1.4663618304596242, 1.4883388272255142, 1.4380907565068188, 1.4267461833926294, 1.4794224850933906, 1.4313452876601835, 1.4204764301836605, 1.4095026866850482, 1.3588214870362842, 1.425504690305346, 1.4855678755653616, 1.4274238126356018, 1.3801395509514045, 1.4590153518439717, 1.4146072888649956, 1.4430788990849475, 1.4272440051756843, 1.419861584040471, 1.4291424358511247, 1.4216067936838477, 1.4091046317004974, 1.4016495171309895, 1.3713183342147195, 1.3590908126334924, 1.4264571921673814, 1.4016629868619475, 1.3539529897574056, 1.4070323033828955, 1.40720672437451, 1.4078999838158344, 1.376731526070707, 1.4086541926240645, 1.357119360181408, 1.3451774310973799, 1.3852449370716808, 1.3910337732476765, 1.3410166917738429, 1.356955497480771, 1.3157638999308694, 1.343559797788631, 1.39007548445222, 1.3885374963857764, 1.3139682773909818, 1.407498499906132, 1.3518509384754307, 1.3690948281903716, 1.3558192486248495, 1.3694305332639543, 1.3454020064690209, 1.3553718429539705, 1.3584448094542545, 1.3405102675131062, 1.3218198577103588, 1.4444617960953758, 1.3469204901500473, 1.328358147300507, 1.3451028661461464, 1.3150946621949962, 1.268596407937636, 1.3579257623308656, 1.3004982178610873, 1.3042320331167394, 1.3099170570658352, 1.339734723342866, 1.2882547609378836, 1.2966827274746977, 1.3003653707072456, 1.3262790995066795, 1.3289573767970753, 1.3321000661464095, 1.3407344818115234, 1.32865403004005, 1.2673913676844397, 1.2898946716835962, 1.3379077449699357, 1.3179492492207212, 1.2987793479581329, 1.267422533448721, 1.323877399252559, 1.3184997216584824, 1.277862634502624, 1.2446059704056596, 1.3035136628931887, 1.2729845407610914, 1.2570738075785555, 1.2855358075544325, 1.271190622179035, 1.3133991596096972, 1.248856953573135, 1.2211246094262669, 1.267792671516911, 1.2771598015676804, 1.272990466484904, 1.2801607980434146, 1.2833638145285076, 1.3181309979085978, 1.2805001829860299, 1.269101744442317, 1.3037183435206698, 1.3001794702515208, 1.255796277798669, 1.2671058886542714, 1.276534863749451, 1.2389308335923506, 1.2625807837254739, 1.2339911620511255, 1.2644171854893826, 1.228360462395442, 1.2415895165735586, 1.2545046880984811, 1.2331912615166005, 1.2773523666036382, 1.2151275209379104, 1.262399749144883, 1.2247803421378824, 1.2240774722227932, 1.284474268239817, 1.1953630051171849, 1.2222934934330354, 1.202124497449467, 1.1887869047062016, 1.2538948876779663, 1.252729373630531, 1.2567382776438616, 1.2142416336403188, 1.229604734506221, 1.2734233663490973, 1.2144768939771633, 1.244125497938351, 1.267867815287816, 1.3084672098846564, 1.1508668270643965, 1.2256774661168888, 1.2050236864930632, 1.207795300350483, 1.1786683346494773, 1.202962820355373, 1.2039211452122138, 1.1915699515728593, 1.2159858857046433, 1.1402454145956131, 1.1648595538672224, 1.1537374138028176, 1.1475682674345484, 1.181472880877052, 1.1669818139949055, 1.1505472204129361, 1.1837399652468217, 1.166765351515974, 1.1764318567479966, 1.1650484562609238, 1.2171385474287706, 1.1962538925439177, 1.223906788178262, 1.1638017113038799, 1.1763335051793813, 1.119180477825433, 1.1345450025992128, 1.2113905853389086, 1.168539311499954, 1.1583483191583888, 1.1905179747841492, 1.244994364262546, 1.2494667046102255, 1.1233224871071317, 1.1109102460230935, 1.1514453089765502, 1.2138285702363605, 1.1137414519497424, 1.1707818772004979, 1.1561500225682708, 1.1371134519002801, 1.1127728559148564, 1.18334512788666, 1.1479019166646895, 1.1241947179355143, 1.16484173242297, 1.1144265638725377, 1.1686179478274146, 1.1383944074542536, 1.1588531782516855, 1.167166055167571, 1.13499994613302, 1.1741740092893556, 1.1604565713906334, 1.1565196352772171, 1.1483518895845652, 1.1445308332842898, 1.1359441322857704, 1.156295491206623, 1.1509976284811723, 1.1569281605167425, 1.144128809372584, 1.1275156379205413, 1.1660423544100944, 1.148203219292481, 1.1152840026426407, 1.1189145012857367, 1.1100110649947716, 1.1530467440627215, 1.1116693282862389, 1.11300143972757, 1.106822117100791, 1.1103765856553593, 1.144685284021043, 1.0850767727532138, 1.1844757632253717, 1.0866507100002385, 1.148155732019329, 1.100838408132509, 1.1250133245666591, 1.125652819929325, 1.1240400073041346, 1.2137707560278317, 1.1062922790101037, 1.0914178750188823, 1.1009241856476706, 1.144890889381857, 1.1342233281604128, 1.1405278861752366, 1.0789145173250136, 1.1146309165596273, 1.0312084853074914, 1.0760349356829546, 1.0982085007578422, 1.0768582555599984, 1.1329364848963788, 1.12475401203297, 1.1077058022421908, 1.0459598253457763, 1.09007151473694, 1.039092625956085, 1.1106105661001737, 1.0898308262429945, 1.059830970674581, 1.1302620967229207, 1.0068461526336008, 1.018354847711405, 1.103861230962079, 1.1147044941869084, 1.0014397110323456, 1.0891291506028589, 1.0798550859696603, 1.0416068636842775, 1.0887240105970746, 1.0538747519656642, 1.1020832617618215, 1.0421617470954425, 1.1339152645972883, 1.0212908695543432, 1.0012669395619505, 1.0658986368620327, 1.0193799628458042, 0.990866973565493, 1.109223906704456, 1.00902932239176, 1.0749244855892681, 1.0633726057978723, 1.0965499930758467, 1.0971787919887919, 1.0836724201378796, 1.006153326962495, 1.0209604151446465, 1.022337929821198, 1.0567190358289633, 0.9943788761348393, 1.037452690978041, 1.0091100681953578, 1.0340978665158929, 1.0463943171076233, 1.087937553723653, 1.0521033301748521, 1.0225483060227654, 1.0320445780349834, 1.0329939469207, 1.0435313431398947, 1.012065914669478, 1.041870441165733, 0.9897221832146764, 1.0116508914326428, 1.0393229685077778, 1.0225060539668236, 1.000327544290436, 1.0073034472777893, 1.0602671547661857, 1.04614249509194, 1.0310524658430977, 1.0291029318219664, 1.0294216902269793, 1.0098529652134303, 0.9537451718583961, 1.0200143056223618, 1.0385340153596765, 1.0414694291548463, 1.0102105567910078, 1.0044404001249743, 1.0207655610147008, 1.035315427362115, 1.0011583830235322, 1.0104024589406273, 0.9781707225507394, 0.9602868858444897, 0.9772701738886751, 0.9808485620513357, 0.935285932296503, 1.0490799431396587, 1.003002783294358, 1.0037175371008342, 0.9750103667981362, 0.9860050133887054, 0.9803321528067249, 0.9501436728273513, 0.9480670989133949, 0.9786412296726984, 0.9722631486394732, 0.9754410691573671, 0.9656865107530803, 1.0335305046598806, 0.9432311270508004, 0.9831703755437524, 0.9740677806109133, 0.9916062294173562, 0.9818670387902012, 0.9707207319134692, 0.9850503392302232, 0.9830197150996655, 1.0331486803488465, 0.9775911533993333, 0.9451693733992604, 1.0054440633869355, 0.9790710128111646, 0.912325469859533, 0.9065419294241536, 1.0036450237437708, 0.9334734872356775, 0.9918401586986461, 0.9195943250247279, 0.9274617585143602, 0.995105371539533, 0.9790649066081626, 0.9918251627901845, 0.9524940330973021, 0.9534007733497546, 0.9818882253128669, 0.9745140460414923, 1.0148188596975367, 0.9756698755400259, 0.9993810865001642, 0.9448694827928709, 0.9902676155571764, 0.9644675233001194, 0.95100086973352, 0.9200393167074935, 0.9604980312790256, 0.9636193207233628, 0.9805910591904597, 0.9701330959222679, 0.974931190238982, 0.9436631411715969, 0.9765740666315964, 0.9155296087839241, 0.9252931895972676, 0.9451558414796414, 0.8805041260916833, 0.960405338935999, 0.9716688644908986, 0.9273888271208673, 0.9407893639768479, 0.9339443955692482, 0.9642771992380219, 0.902668472544536, 0.9152499329951916, 0.9367200124700175, 0.9716244339081593, 0.9792372037679933, 0.8948310089938213, 0.9773871709156587, 0.922491005620056, 0.9321174341359809, 0.921850522244367, 0.9214500953122141, 0.9406907831772674, 0.929299606408687, 0.921129342678195, 0.9315131298609093, 0.959833860512184, 0.9374012632406745, 0.8664179936424615, 0.9101760031400618, 0.9671916552821106, 0.8856512536662622, 0.9599344049345322, 0.908165157415504, 0.9496302304929392, 0.9550474267704179, 0.9497315138291302, 0.891160503977296, 0.9032737775230224, 0.89694655877547, 0.9383341428861453, 0.9261064061424865, 0.9066414698699995, 0.9471315518739366, 0.8639293565685808, 0.8540084318963089, 0.9114869985736633, 0.9211746523145995, 0.8647916652333989, 0.9083156331885527, 0.9237734008156955, 0.9132651466165664, 0.9070185295419196, 0.8946463137807644, 0.8761385234794176, 0.8652750924947404, 0.8258884851183735, 0.9014492661392528, 0.915681187817127, 0.9022612309582201, 0.9203136534589793, 0.9119508302050978, 0.8993411777336473, 0.9016320266131032, 0.8816853108203939, 0.9018203126901836, 0.9462592670683226, 0.8902332398014032, 0.8924427691681996, 0.9201443044895841, 0.8438027010143148, 0.909095333146222, 0.8540895248194421, 0.8757894343493761, 0.8929786533978633, 0.8924728074974178, 0.8977735436490965, 0.8973822475398436, 0.8948487300633925, 0.8846655694735532, 0.9007804837070679, 0.8611002485187067, 0.9041385379600158, 0.8938761804834267, 0.8964209841395618, 0.8428082839372301, 0.8448227989650645, 0.876905489978477, 0.8164260911401756, 0.8865566421336062, 0.8553644421013334, 0.8948621142346964, 0.8455429035373506, 0.8811454744237925, 0.9133630396658285, 0.8655574530765041, 0.8742112954342756, 0.8813602170962589, 0.8909577751435296, 0.8544153605008171, 0.8901771502228372, 0.8276028223120409, 0.8859238909963009, 0.9139486188374043, 0.862672668431306, 0.9463547583030598, 0.9427514645864968, 0.9289716560831419, 0.9147022721969553, 0.8304079841097426, 0.911536772586477, 0.8124564582327657, 0.8430599225738834, 0.8740475378743945, 0.8890822805995426, 0.831843749980706, 0.867262307044858, 0.8671986895948935, 0.9090168808007286, 0.8899621333862315, 0.8804860160989338, 0.8855004474836508, 0.8543129078684975, 0.886414965797711, 0.8269407934076753, 0.8634009685130478, 0.8387675567858481, 0.8608021087269793, 0.8374760586172629, 0.8460962975645341, 0.8419776890778587, 0.8469810023013796, 0.9126629202352093, 0.8445348914188686, 0.8600120405470935, 0.8590752683393298, 0.8845246189591512, 0.8527029189989975, 0.846753827983474, 0.8143048369700738, 0.7797435257361344, 0.866678661464037, 0.8030678974410702, 0.8512631719626903, 0.8514466599807115, 0.8045397816595544, 0.8352541426817576, 0.8626962646353911, 0.8504385478464395, 0.9136801177136931, 0.835127431705508, 0.7932642545543884, 0.8504970104708148, 0.8319073213203335, 0.8688672809701894, 0.7906656366896767, 0.8358022602766695, 0.840363868054627, 0.8816778261307806, 0.8227264525113996, 0.8033799979268701, 0.8169178692821363, 0.8768719841864298, 0.8132317996438528, 0.826532147063915, 0.8455868274949649, 0.7945233822328277, 0.768750977309453, 0.8286616466293445, 0.7845105084380662, 0.8370137996756273, 0.7823794063805156, 0.808358705227545, 0.8181160482827409, 0.8327901213499852, 0.7939614553672041, 0.8271594495442561, 0.8548897279709979, 0.8359596187209348, 0.8407123008445049, 0.8105578280138372, 0.8410855898048607, 0.792164621268164, 0.7777126415386825, 0.805661402513526, 0.8270993264883699, 0.800646949365649, 0.851759592462367, 0.7987365741031478, 0.831794426505506, 0.8219494046733099, 0.8219562892968943, 0.7868603018322432, 0.7592323762373658, 0.7527663478617034, 0.8264309219542266, 0.7851274115731491, 0.7754643611136199, 0.7846001042106937, 0.7864427207062928, 0.7796134775314257, 0.7922636209080903, 0.7925073280499849, 0.7843473423882487, 0.8064547660033827, 0.8123878752220572, 0.824738575888507, 0.775287134798965, 0.8087925624985226, 0.775201299172146, 0.7279789708482967, 0.7674331372183871, 0.8049109132533359, 0.7705466631290311, 0.7953877338210052, 0.8689226469093205, 0.7988286991971536, 0.7477127754619356, 0.7966492255299078, 0.7400354101019329, 0.8038607469126439, 0.7934234118185981, 0.7887111212017449, 0.8312246023689851, 0.761285846518184, 0.7598745936603215, 0.7662788027168929, 0.8051913001633793, 0.7487136266824138, 0.7870998101197686, 0.7604310499909755, 0.8024329389221176, 0.820035109055984, 0.7878796363497056, 0.7622678597997838, 0.8264365394910177, 0.753627415968963, 0.8231046341632373, 0.7692498684159134, 0.7730068619540661, 0.8013218887049798, 0.7536295928017942, 0.6931994179540057, 0.7232340531771813, 0.7949048515000096, 0.7823650573949134, 0.7438562264332192, 0.826946013293055, 0.8111900417331556, 0.7732473426930937, 0.7387743372907988, 0.7912461649705449, 0.7892597814975216, 0.7528601249748113, 0.8235042959394253, 0.7705498175239747, 0.7718762808796987, 0.7555622766243011, 0.7472653629003462, 0.7054845861846541, 0.7647515839694322, 0.7511834932889553, 0.8061320486555669, 0.7403538073762993, 0.8304604290767442, 0.7954176794127462, 0.7893080976657095, 0.8177458689851338, 0.759173257387672, 0.7564492933093239, 0.7970475038811421, 0.7206614320103603, 0.7612572726946116, 0.7440897495071322, 0.7609209730101458, 0.7717774145175956, 0.8137263922103338, 0.7495295130907915, 0.7436143930764557, 0.7713693587077146, 0.7773407678153933, 0.7549299592572141, 0.7111295135494372, 0.8038883412504472, 0.7943799129340919, 0.7500590452339378, 0.8239846424790017, 0.8230540172442765, 0.8163695529476526, 0.7818863147256002, 0.8106910679381707, 0.74970438484971, 0.7975238337682161, 0.8043820692911773, 0.7492540800272844, 0.812683565538513, 0.7848052267624004, 0.7641755675534522, 0.7797941528763156, 0.7693047893874218, 0.7418933695681063, 0.7824869522239891, 0.7244934614223781, 0.7915316225246657, 0.7179024282677785, 0.7767663080683104, 0.7474820509351977, 0.7829114864786696, 0.7595809870372617, 0.7502819227345418, 0.7384881473690099, 0.7455496623796305]"
