,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, 11), (66, 11), (99, 11)]",
module__conv_type,temporal,
module__dropout,0.41114215178901686,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,,
train_loss,,"[2.8491226239470846, 2.796798064299861, 2.7925296606126317, 2.7814368393150137, 2.786695612188938, 2.7510743545429324, 2.7575949069851857, 2.7046042287969865, 2.726024986921248, 2.7165248031101705, 2.714242701355892, 2.7578732824968695, 2.7356244488717962, 2.7120898091494463, 2.6965640647792632, 2.6923798086096555, 2.70213548434263, 2.6957374041709827, 2.6971466164598117, 2.6870979546122467, 2.690448852403086, 2.6917275321276892, 2.689605264075689, 2.670595783259368, 2.6644074076172934, 2.6553395625943166, 2.6688109298661953, 2.6583408404407245, 2.6732668646957602, 2.673516598740065, 2.6672604097796313, 2.670748285705184, 2.6554308860977263, 2.6459825112410824, 2.6488405541877524, 2.669653731274467, 2.659419566450321, 2.6712553877821317, 2.69821756239801, 2.672233986716739, 2.672257660441316, 2.6632432822776897, 2.6523612468917936, 2.6559398950639257, 2.650794376068262, 2.679636095759956, 2.6541422318401593, 2.66371497896595, 2.6760767310111278, 2.6863487318072017, 2.6593823409953328, 2.6613845678193493, 2.6354435895908774, 2.6360265322043945, 2.6258080295055586, 2.630992783287357, 2.618538648866275, 2.6235301664569244, 2.6452108385016233, 2.6436954307188647, 2.6289498374181903, 2.678074669975766, 2.639950712751561, 2.617314853649838, 2.586429690579688, 2.5899809849285207, 2.594488885361335, 2.5772126860241897, 2.571558913743565, 2.5805032685083233, 2.5687708923582395, 2.5726589784456815, 2.5603068389414823, 2.541744907926732, 2.5594995683328263, 2.5579551671970786, 2.5227667522797925, 2.559349231407592, 2.5434662643425265, 2.526410381688318, 2.512709545032597, 2.5526595735825555, 2.5352969656560234, 2.541039946910733, 2.5137637157660686, 2.5130896053791965, 2.511542962235982, 2.4851415212443797, 2.4937475683142454, 2.4762514666555475, 2.4922165179298563, 2.454649821871278, 2.4535005021416842, 2.498844585896457, 2.469989289208414, 2.4834599763671785, 2.471684862423494, 2.4773359808618625, 2.463272054990133, 2.438016617229219, 2.4565540568217608, 2.4501453146539443, 2.5119163020727493, 2.4060748928084768, 2.4475520488614064, 2.460998825255157, 2.423555749918914, 2.4467373328401862, 2.4724444750416485, 2.4382428325899306, 2.4804952973804952, 2.430882677636854, 2.44646666412868, 2.3768756132364732, 2.392199171990558, 2.423380102725387, 2.4466517123183764, 2.3857720934127338, 2.398834182118175, 2.4612625488196724, 2.373376216502548, 2.4415245228420104, 2.3860226428577667, 2.3959972341625675, 2.3889990592508186, 2.3839276103385383, 2.396924013347295, 2.390510421727204, 2.3663185465083187, 2.3695558210788206, 2.3428125560628197, 2.4094633534694223, 2.384237017015961, 2.3221499249195547, 2.3628699033016876, 2.393170771571253, 2.379333209210508, 2.3448512910188737, 2.364881145471782, 2.377918317598185, 2.3281359426777715, 2.3343727726467773, 2.338393606891522, 2.300716811521894, 2.357040768643565, 2.362611604563763, 2.3844429038622934, 2.316100123760098, 2.287176188935664, 2.3077166891281773, 2.2764596068560503, 2.335321439943332, 2.3012667145572876, 2.3096094781493406, 2.2561711320987325, 2.2602342998820695, 2.250163505761839, 2.343518363028363, 2.315190646460061, 2.2621365739660684, 2.299265009589737, 2.273215202237829, 2.2742381017791513, 2.2521310415341445, 2.2635039559678534, 2.2643909596753717, 2.25469440233271, 2.270001001670411, 2.2902861743993155, 2.2485251621933573, 2.265494954379308, 2.190028169940662, 2.2696410949289914, 2.2596921810525, 2.2566622084505528, 2.214503019301648, 2.2039086285813467, 2.239129316829762, 2.228779182728086, 2.24708730912622, 2.193516280380058, 2.2133569623234184, 2.1991530587907473, 2.180646275394454, 2.225786816867101, 2.1941427059026584, 2.1589206052883054, 2.1320758673267326, 2.189249500603575, 2.1809094489654366, 2.193652446559399, 2.1137637435126626, 2.160798656687801, 2.175752975807484, 2.131010634476509, 2.132698050353798, 2.136445327301246, 2.1073846029178713, 2.1327684366634125, 2.1406666015154596, 2.1288027012279267, 2.146801019449914, 2.1262612198129553, 2.0824875992387244, 2.1239709695639637, 2.0827361761030665, 2.154189120827383, 2.07572564706637, 2.049999893056175, 2.075060513093063, 2.071159542410819, 2.1032811750106957, 2.074489860061506, 2.0725004762583383, 2.123478013656043, 2.0447703736595564, 2.0453507932394683, 2.031962430316359, 2.012303338574536, 2.1333078292982655, 2.073350219597936, 2.0260508042080096, 2.05385990386294, 2.0456399318110736, 2.0350990704258973, 2.03640833066378, 1.9990248592832414, 2.0060566989902355, 1.992234117952615, 1.968328763754152, 2.0269885637397254, 1.9821712428664426, 1.989068893798284, 1.9748466616650766, 1.9958899413919173, 2.036926039151833, 1.9836547626236272, 1.966036652898513, 2.012146001376628, 2.020168343261028, 1.9962725336152005, 1.970905728078302, 1.9402627876039185, 1.9665487175502299, 1.9874914285075458, 1.9233112239883585, 1.935596442061812, 2.012622203670715, 1.9656910209527134, 1.963943055599411, 1.9311564276443511, 1.9306624588020045, 1.9327589928070246, 1.9810910624575753, 1.8911777592348455, 1.911148120787332, 1.9862207250098962, 1.9569803568209756, 1.9807216649110606, 1.8878277498862648, 1.8864748698438523, 1.8619828956894333, 1.8840154492097094, 1.9413805748685935, 1.8956490592001032, 1.8945255918080177, 1.8682826334800793, 1.8570541150882294, 1.9071339529603433, 1.8871303970184399, 1.8670520748017152, 1.8595723771635508, 1.868547487810168, 1.8968147762938041, 1.8917408993248765, 1.8474913280823326, 1.8869424835565232, 1.8639261016266884, 1.853908519983751, 1.819594004710056, 1.8839286875862606, 1.8224412555409764, 1.8875338328367024, 1.82083913988231, 1.8263650990175604, 1.7811167081656483, 1.777001528266767, 1.8455812928763888, 1.7957156343037453, 1.8602513350503294, 1.834289266654292, 1.796668224022338, 1.7606682750990394, 1.8422386462518474, 1.7842589782152563, 1.7854027331219933, 1.8219936999971467, 1.7230946465264396, 1.776607717048226, 1.8020694176585688, 1.7859604981133934, 1.7702479759852092, 1.7825226800404992, 1.8453432794710574, 1.8741112956651602, 1.8075578011758984, 1.8360068465014183, 1.7992244567255524, 1.790260211810441, 1.7999479755730527, 1.7756340762094267, 1.7563593915891555, 1.7718650544769272, 1.748953957778181, 1.7425784473244625, 1.7582712221696886, 1.7550376819048314, 1.7575719831995882, 1.7403304553904744, 1.7665555053363646, 1.7415274331105697, 1.722980041724409, 1.796396342316115, 1.7616974054503762, 1.7809775937958718, 1.7772802759916566, 1.7139107628594474, 1.727368896292354, 1.7321299456906916, 1.7401772798370994, 1.7599681881121818, 1.799419002725899, 1.7175784596818031, 1.6905373653005773, 1.6978750070395496, 1.7023137155525487, 1.6999965760864044, 1.7223473312997175, 1.7535899459511788, 1.7101673269088098, 1.7595781129219628, 1.7256395111653617, 1.7414587105629762, 1.7194696666532858, 1.7493055545525744, 1.686141598890742, 1.7026445482048225, 1.7200628157295932, 1.7034852511620935, 1.71380192305541, 1.6331837994974243, 1.6300953856323037, 1.7268859648750468, 1.6208263709136286, 1.6534031938495892, 1.6903559718288208, 1.7312694762713188, 1.6928703213013665, 1.6391951796636417, 1.6955467616432205, 1.7534149761719051, 1.6435311183993757, 1.682286464295176, 1.7052057044354478, 1.6909745718013345, 1.650752556232129, 1.7292490834675314, 1.6510119379600348, 1.6727851105563214, 1.699371880878603, 1.671073713973308, 1.6173795583390547, 1.6952226292880284, 1.5937716158139223, 1.657299535811981, 1.6325034035193897, 1.6836703040696293, 1.5871410091947729, 1.6425065431521348, 1.6385738552190894, 1.6141000016805984, 1.6249166147097915, 1.6047695609875496, 1.660083557599312, 1.603860733596346, 1.6018981732614697, 1.628270759403361, 1.5996964221285488, 1.587086801354366, 1.5660643381190438, 1.586865837863415, 1.603087655266815, 1.6440820668703788, 1.5562076567455063, 1.6099443634351094, 1.571728623901029, 1.5997235186986611, 1.6272504635169556, 1.5758568909241744, 1.6691966962952145, 1.5815247304177698, 1.521039569883218, 1.5570414578524168, 1.582044963432415, 1.5857205289866423, 1.56073309771128, 1.6091336231240878, 1.5502573832840818, 1.6142377377934538, 1.5870688547288752, 1.6357125604313463, 1.618825953705003, 1.5061296535824535, 1.5597418918774997, 1.6078108758136256, 1.5732422402139343, 1.588960990568117, 1.5865909728241334, 1.598739969707408, 1.5609770865109616, 1.5752446722662747, 1.5721221955525393, 1.5335240256120244, 1.5644092488610446, 1.5629748935184957, 1.5358418444447894, 1.5551715478272337, 1.619087687806587, 1.5717466828450992, 1.5424051592575103, 1.5576395491184756, 1.631088758479653, 1.5711108610349813, 1.6035735841431369, 1.6008941853896272, 1.5517552725841544, 1.551741396760665, 1.5636446198057348, 1.5238615092973948, 1.547385171084505, 1.55611632887798, 1.5758857120668268, 1.4784594236770807, 1.5249429806808517, 1.4727817307547568, 1.4940286230489699, 1.5276943643887837, 1.4672880276090148, 1.5263136453022157, 1.5388626671021155, 1.5497778648356253, 1.5298080501758524, 1.4896006813857827, 1.4981825417176837, 1.4950895767680483, 1.4951701494999703, 1.4985288680173987, 1.4617665685670225, 1.4446385951859873, 1.472584275266798, 1.5266598745577598, 1.5333009425385609, 1.4549129887238175, 1.4766965406248795, 1.4565760558740253, 1.52032094929719, 1.433193343912246, 1.454106064086245, 1.4378008697763345, 1.4392043022521428, 1.4856119395910201, 1.4480307748781693, 1.451091955737112, 1.4447392992431258, 1.4488241824111499, 1.4961729047385715, 1.4419011018868815, 1.4900808163231278, 1.3966814095803997, 1.3737618398344815, 1.390007136759271, 1.4063584524312691, 1.4106325739438363, 1.4575367966139248, 1.3784124334423529, 1.4260807342841675, 1.4036157156461007, 1.4647154058105454, 1.4398031876725728, 1.428998388306943, 1.4396313419691171, 1.4624687622737333, 1.4483836788203215, 1.4090940190877528, 1.4527518586156916, 1.408328738745467, 1.4364884166129521, 1.4889156014473681, 1.459969136411744, 1.3847694925260452, 1.4039180994263505, 1.375180375254453, 1.3991218766265752, 1.3227235968861737, 1.388045860623119, 1.4498632280353407, 1.402006963084888, 1.4100845341278179, 1.3534319902660759, 1.321481994408863, 1.372781710358254, 1.362755148626706, 1.3552131480564271, 1.4175875037621442, 1.338452163688939, 1.4078581293538817, 1.4006046612598073, 1.4261324038165613, 1.4002769845528868, 1.313012277689513, 1.402173950378146, 1.349520227008702, 1.3507479575098364, 1.339398728514912, 1.356970077994242, 1.3792307798343357, 1.3516417599367498, 1.384263471601556, 1.3503185032879457, 1.3348259110441556, 1.34884412187602, 1.404709690568075, 1.2925057422678365, 1.2932562660390012, 1.3692976795639376, 1.3742389994779305, 1.322347886645036, 1.3245792646169203, 1.3211538225469792, 1.401683942890351, 1.339481415661314, 1.338121603793951, 1.394875692034962, 1.3352531072951006, 1.3043527329817903, 1.3030392270327074, 1.3245348518064717, 1.3463240760828947, 1.3350011607585386, 1.289753610113912, 1.324674898948743, 1.3045684609109955, 1.3783154132738278, 1.2624018911796269, 1.3137929820830652, 1.304660825256208, 1.30447102534748, 1.35696114361401, 1.2614837402553227, 1.3369883093301043, 1.2955638536024185, 1.258918335097833, 1.3202228516282832, 1.285394165672089, 1.305904070765986, 1.2519459718684012, 1.2597398926756975, 1.2781518156817884, 1.3240252080910009, 1.354531547926754, 1.2614522630309324, 1.2728470323862138, 1.268823520296571, 1.3730345128358903, 1.2683484000737038, 1.265755914539271, 1.315528287134189, 1.2534617395185093, 1.2418991885433308, 1.3533267919727832, 1.2672779495775814, 1.2624028272252092, 1.2532461307411709, 1.2717903310393552, 1.270888743373011, 1.3143367244788446, 1.2778804543390438, 1.3013012782457016, 1.2646056121943774, 1.2579970945512629, 1.2696471960788058, 1.289121267882845, 1.2555682985309462, 1.3174386826094404, 1.3764344971763376, 1.276211202259468, 1.2844960978954514, 1.2605847246614725, 1.297729942265733, 1.265696581043949, 1.1976789267076922, 1.2443944750953042, 1.203735788433538, 1.2723487970456913, 1.2342418806630981, 1.2795697988113226, 1.1781908285181417, 1.285195807730761, 1.3023024779064347, 1.2329796428625295, 1.2913367438178531, 1.2596272225554508, 1.1864036127551671, 1.1877526388232649, 1.2239304832066185, 1.1898202967322171, 1.20409854494308, 1.15989179814482, 1.224030904112983, 1.1328140650525949, 1.1774307668553612, 1.1375158418809748, 1.220025419040452, 1.2058741727660847, 1.1923543532919103, 1.2618979630213023, 1.2233752154660822, 1.174297847384892, 1.292303140797367, 1.2040903077878933, 1.2325000742267322, 1.2188525751146968, 1.222416965947675, 1.2852878209942797, 1.2162012346447777, 1.134178033683571, 1.2329021637150317, 1.19901351903445, 1.1930873818939591, 1.1565540215872616, 1.1866804940163056, 1.1403144542881518, 1.1647931268449463, 1.177866360585354, 1.2050284783504832, 1.1143068428903187, 1.2197575725916494, 1.2336777298781223, 1.2462556947862482, 1.1485076915322012, 1.223039225231935, 1.1676533117689378, 1.1520083112523736, 1.2347087502938934, 1.1984360538466128, 1.0949151807954545, 1.1845057623923858, 1.1959845326080027, 1.18817751485718, 1.0931868549716266, 1.154353294528748, 1.1057602807391356, 1.1395384358073475, 1.143234812627638, 1.1969153664589847, 1.1804706120077586, 1.2052998110967794, 1.187127446508132, 1.1396509188448074, 1.1780104253563117, 1.1367677786676411, 1.1369210601082658, 1.1519306254984096, 1.1666386785534766, 1.2221893384507165, 1.1538598912988784, 1.1614363400233274, 1.1794663849134206, 1.1419452359910645, 1.1616015810957303, 1.1846418969893042, 1.1598050899817993, 1.1512016394464497, 1.1806650895603819, 1.1509874258656951, 1.1820519516004073, 1.113916426495091, 1.1171146194829187, 1.1314732198081265, 1.1480519041160628, 1.0922026310352921, 1.13909008507554, 1.1798151870453748, 1.1968091116475232, 1.154095074459767, 1.158451262581555, 1.1334964218396901, 1.187826249640801, 1.1635357688157775, 1.1974436949672955, 1.1543084304916147, 1.0986403814859702, 1.137497688878708, 1.1396636668886981, 1.1859690595224412, 1.1948154075986388, 1.1121694659222068, 1.1565252828460209, 1.203169376519374, 1.1198143817785848, 1.090624609664226, 1.119543214064802, 1.1354919065629816, 1.1322752688661477, 1.0465307296585715, 1.1256581529946226, 1.101117719862043, 1.1548133850786728, 1.0926151628209446, 1.1195697733891952, 1.0539247062853996, 1.1278391188739123, 1.1136159856654775, 1.1075074440711725, 1.112203287251423, 1.0361926143339375, 1.0359067386285419, 1.0988416623517958, 1.124329095286441, 1.1023850633918895, 1.0796372169244726, 1.1083830098885332, 1.087705215048009, 1.0862073491763518, 1.0929736221686495, 1.1168993962982487, 1.0955260560806546, 1.0753042627276712, 1.1284679786547989, 1.081045122275233, 1.0870040347351044, 1.0777016006453188, 1.1793839357262172, 1.076615449206218, 1.0481637881670385, 1.047505177169866, 1.0120293751847078, 1.0814233113920069, 1.0883422952166872, 1.1185358468737445, 1.056510286064736, 1.1355384866166895, 1.064648365124572, 1.1115972934890115, 1.0530755009954376, 1.0586948252367376, 1.0887176474854205, 1.0417050820324922, 1.0871176248800318, 1.0612225545164706, 1.0646927141959497, 1.0174075535037383, 1.1062811120397094, 1.1199962902160967, 1.1129384016715034, 1.0331543921735244, 1.0461912152854465, 1.0283421622535396, 1.1069323916655744, 1.0879141106081835, 1.0639916199020798, 1.0688821981178314, 1.0750400846633839, 1.0734738166621656, 1.0172802975297204, 1.0497178814314694, 1.0236923143927992, 1.1044524092665067, 1.1058868675103306, 1.1241560095996526, 1.0537498945905064, 1.0532657330665516, 1.0426447984111102, 1.0206115571979384, 1.0193361455075773, 1.069730431243404, 1.0927995978522622, 1.0040366701308014, 1.0456031385184712, 1.0933018504769356, 1.1041530457994613, 1.0212752200045796, 1.1232978863523186, 1.0707244411369279, 1.0654523264695683, 1.0127864207835555, 1.0545598814023482, 0.9895902389735844, 0.9893145986145402, 1.0395852883197438, 1.0210391247433275, 1.0337478865318446, 1.0578220068030275, 1.0734984027167964, 1.072492583753516, 1.087957041628788, 1.0772279713424873, 1.0247796889904148, 0.998808203749574, 1.0383175203795607, 1.0058218456646841, 1.0114135180594603, 1.0407484006100767, 1.0192585319912273, 1.0310530374849463, 1.025584854027669, 0.9862060000211976, 1.0095638868206958, 1.0068756011180107, 1.0192756888264636, 1.0317020838890003, 1.0411438902908208, 1.0374785693854036, 1.0315405631111307, 1.01442687549343, 0.9843139695524021, 1.0405460404293156, 0.9480357332036674, 1.024764689751443, 0.9736740885442392, 1.0900671252395835, 1.0490908877697984, 0.9961501119913164, 1.030535184923624, 0.9540190182209933, 0.9941629753636487, 1.0342776311385609, 1.0111792685898282, 0.964709019069497, 1.031133839275566, 0.9895421592716077, 0.9691934130784404, 1.0315509019329827, 0.9854572972350957, 1.0123422025256075, 1.0173055902841233, 0.9949338221366235, 0.9828808328319836, 0.9460642864938417, 0.9936474046036458, 1.033507204698919, 1.0013234794484398, 0.9346430293627098, 0.9988820160055436, 0.9328305988872212, 0.9933736556297552, 0.9859592911135944, 1.0329379174061593, 0.9656796339389676, 1.0421700076790443, 1.0424929093533628, 0.985531670969116, 0.9597926731284184, 0.9672393621966558, 0.9426194883036016, 0.9277085989196866, 0.9765129638315395, 0.9428211218589533, 0.9884416130236807, 0.9690577630133068, 1.0240857456460855, 0.9938729721227363, 0.9715553390038036, 1.0584515731688409, 0.9480018584714459, 1.0401787142303407, 0.9625656040877046, 0.983913718161096, 1.0026137091520895, 0.993815182720765, 1.0394026880549099, 0.9461864622342104, 0.9836076035205569, 0.9321361414958976, 0.9560737999188418, 0.9475708930019239, 0.9785878770842947, 0.965366048390236, 1.0115857665249377, 0.9615041205878432, 0.9433029412304506, 0.9582871483470203, 1.01971644346884, 0.9747553666432699, 0.9769303020025264, 1.0009465606915469, 0.9626615155409297, 0.9372047489089084, 0.9539510990728073, 0.9667296289019502, 0.9657146104957787, 0.9566394184825507, 0.9437995691979322, 0.9727716373570393, 0.9607747829948087, 0.9637539246638157, 1.0016377933452585, 0.9834146508821403, 0.9241110264451058, 0.9685444209387307, 0.9409310792452568, 0.9184643944908428, 1.0248519164978425, 0.9428214723664212, 0.9090184556725857, 0.9252361782713433, 0.9225399271371507, 1.0467292789319578, 0.955245884397356, 0.9744512585775931, 0.9256953381159861, 0.9549599745829441, 0.9527329348874689, 0.9725121722515379, 0.9486783477038088, 0.9167961517280696, 0.951990798488977, 1.0406385083648741, 0.9601975689733648, 0.9151772746460975, 0.9780337111109254, 0.9780190142592943, 0.9204775178822938, 0.928162412491837, 0.9627334932601062, 0.9694800198882072, 0.8806071931456785, 0.9171916372743875, 0.9084773958303566, 0.998141186430275, 0.946894479050572, 0.989751162212019, 0.9058616411708913, 0.9477085148438323, 0.9375694912063364, 0.9580602057866737, 0.8940352927283285, 0.8874524321859283, 0.8842128186786335, 0.9400900769440425, 0.90533172728239, 0.9370169172167548, 0.9558774595775127, 0.9369944572908111, 0.9471218726079128, 0.9746644587645411, 0.9677756010682137, 0.9411459889026047, 0.9446779518228505, 0.9581406755024757, 0.9256409960215721, 0.8941085261646263, 0.9405386008049481, 0.9895817110304198, 1.0095698790972862, 0.9438215089900875, 0.9317889103884871, 0.9405416272049465, 0.9540166542479528, 0.9416262816372175, 1.00232949732356, 0.8889157139267306, 0.9230269363620148, 0.9420205401202847, 0.919473553094331, 0.9465959192700468, 0.9217955994353358, 0.9379255622338238, 0.8839084875836308, 0.9083269493428269, 0.9113017916679382, 0.9106026134509342, 0.8862638176061745, 0.8956287192012073, 0.9186826154216406, 0.9461835809985107, 0.9206232069085328, 0.909295601881538, 0.9171217537569403, 0.9082645378820239, 0.8910012388734689, 0.8875056165261535, 0.9404954184456827, 0.8978729094154343, 0.9445309125619128, 0.8802831217732733, 0.8396563960637661, 0.8882300989246552, 0.9539708481358655, 0.8545444605437776, 0.97022516121065, 0.937303023646103, 0.9297704520942158, 0.9878878266136081, 0.9198738311297172, 0.933322743413995, 0.9534759404342299, 0.9089111585837568, 0.9538002472392396, 0.9231679875956335, 0.9463181872358671, 0.8801353605955782, 0.9450448185262882, 0.9375475047870409, 0.9316995012966883, 0.9290928849824821, 0.9557968604312007, 0.8998484032691558, 0.9366782990953596, 0.9438051389591312, 0.9135251512646905, 0.8949825793562137, 0.8474278104328237, 0.9970512261510125, 0.9430285815099301, 0.9710316614378853, 0.9074430241750154, 0.9141830221421456, 0.8763766768810147, 0.9480008762006815, 0.9210953153741612, 0.9502202735241209, 0.8884145748408544, 0.9092622739271852, 0.925541564334105, 0.940486357965451, 0.9207821936276607, 0.9117707204726849, 0.9214030592657467, 0.9300531917224729, 0.9043848933741766, 0.899591108967114, 0.9328239362593561, 0.9231627140201355, 0.9492623932329446, 0.9000806465658838, 0.8986732622102506, 0.9433082414500286, 0.8687112335984187, 0.9189129309847176, 0.8790334061161401, 0.8908693899538705, 0.9214979485969323, 0.8659138073121881, 0.8402492413171684, 0.9228841111724317, 0.856034298163618, 0.9517805785342678, 0.8781254880690161, 0.9035935202085903, 0.9264123084917234, 0.9320788879615034, 0.8950645905239274, 0.8933373439289012, 0.9104420980277089, 0.8567519937866226, 0.8447971909032391, 0.8576802793954839, 0.8414322246935556, 0.8990294162707981, 0.8772031641879293, 0.8501005162393427, 0.8627094229062399, 0.8922274520401781, 0.87533683859544, 0.8692129786074276, 0.9415096936887399, 0.8655457798685872, 0.879555818662478, 0.8963200579718588, 0.9389838417830495, 0.9005058232070393, 0.8431231703946586, 0.8621162218624916, 0.8903353519752076, 0.9109687436522776, 0.8726521686781807, 0.8946785751105732, 0.9324124408365444, 0.8909322384005567, 0.8344654561467253, 0.8551393766853391, 0.9173187320632052, 0.8840322768986799, 0.8832514297525778, 0.9133702665854511, 0.9404678165568092, 0.8502390535121249, 0.8971855733435967, 0.8501230262952044, 0.9081439661841861, 0.8777428669047493, 0.8858356552776344, 0.9311631325352399, 0.8682953201966479, 0.9404794860896807, 0.8610039881658462, 0.8508322498472211, 0.9180614941381995, 0.9129213087820593, 0.8785635683118493, 0.9671418416477122, 0.929899198356621, 0.918730549499938, 0.8530993895723641, 0.8568916292089488, 0.871985964692397, 0.8639806157591715, 0.8140623282375593, 0.8545242964876869, 0.8825759649965804, 0.8505771065952691, 0.893749399107086, 0.8255505797261218, 0.8653179456503175, 0.9172783836234282, 0.8778517139440327, 0.8226196649906033, 0.9156877984775513, 0.8850835891357965, 0.8924744627608959, 0.8474204036082377, 0.8696953502693617, 0.9150152408548403, 0.9414336954697479, 0.8651698743906554, 0.8494559949647944, 0.8986284620270334, 0.8451183919502361, 0.862896531303494, 0.9023872419244292, 0.8513021910121675]"
