,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(78, 3), (6, 3)]",
module__conv_type,regular,
module__dropout,0.294003871323247,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,,
train_loss,,"[2.8039361680080246, 2.7037031229535358, 2.6664422533104837, 2.672590667135198, 2.68295176976473, 2.6488651927281706, 2.6571223831908943, 2.631839792467582, 2.629832491536058, 2.6269541825534284, 2.6301465716334542, 2.6242843946431282, 2.628304136462953, 2.6029423019936355, 2.5993284968634254, 2.587768373013458, 2.5895828367881264, 2.573636735011886, 2.581402514580344, 2.5725539746531596, 2.557989088450192, 2.5521490770658466, 2.540066008833228, 2.533325837807097, 2.5239684815141383, 2.5339231097538044, 2.543081806625835, 2.504685041542932, 2.508059735947973, 2.4842926545243804, 2.4997015388364296, 2.472363705369653, 2.4814454262178827, 2.455609899107188, 2.4663805602379356, 2.45954031335644, 2.4702770428556855, 2.4597116354102138, 2.4429218663821524, 2.413467143181418, 2.399998670804981, 2.4188351589979, 2.422389741593725, 2.3609196503652035, 2.3730680663388886, 2.3509380199630066, 2.3341830893349966, 2.335581159866245, 2.3360037151545345, 2.3009474929600895, 2.295339979960685, 2.332857296242595, 2.3342309933935153, 2.286346663897875, 2.291826076791291, 2.285538086506776, 2.2487560123948813, 2.2119158270720556, 2.214852427795615, 2.238572393177567, 2.18496994574102, 2.176680834416922, 2.167703237734921, 2.196996992700617, 2.1698960070417845, 2.1705077586842134, 2.1525716287389596, 2.1049887214192045, 2.104939179548604, 2.1120763703637295, 2.1052800414658326, 2.05440895754179, 2.075998826814018, 2.0442645439946032, 2.045833802497776, 2.037273213867949, 2.003817366089336, 2.0253659347197375, 2.072299180698944, 1.9821908993364066, 2.0542465077709555, 2.0094885315867623, 2.0309146663277713, 1.9968615898472792, 2.0096272989792925, 1.9937494139753698, 1.9929345775245477, 2.0085020294116234, 1.9715941025519783, 1.9346122258913037, 1.9451073511090708, 1.9677801617276416, 2.001976038123733, 1.9376594585557816, 1.940791643970072, 1.9375706331057192, 1.9678444047807047, 1.940940348749655, 1.9026905954913764, 1.9307125333174635, 1.8961017978397303, 1.9303341874005469, 1.9230349748011057, 1.8640577392706257, 1.82983628435922, 1.8497260979407122, 1.8566436216149358, 1.858593254766629, 1.8925099560486836, 1.89786027786599, 1.843343401824673, 1.827821419472429, 1.8103180613490304, 1.7778771536821596, 1.8054357968456685, 1.7812862054171352, 1.8112229012710805, 1.7983959327503725, 1.8200354843816922, 1.7395583061705167, 1.7917977287764741, 1.8149648829293572, 1.7633938577719706, 1.7688425154695127, 1.7890031129522195, 1.801335949815395, 1.7429550753445178, 1.7860409577382503, 1.753186946867066, 1.7799188172062161, 1.7866743070836717, 1.7866733808663893, 1.716562538023416, 1.731713104385332, 1.7099401703722874, 1.7397241409360333, 1.7061646398793255, 1.7125980406713577, 1.7109552668747197, 1.6427917997576225, 1.725873483806105, 1.6952561472976964, 1.6250271793748046, 1.7229016351150688, 1.6952355550941716, 1.6741855089586664, 1.723482377469654, 1.6753848189355773, 1.6704914915355749, 1.6433068441795524, 1.6735404062866022, 1.678884314941582, 1.676960243144557, 1.5898763108390763, 1.606943448880355, 1.6569700128972644, 1.619049958326995, 1.63884941504235, 1.6098530061414282, 1.6487582967743535, 1.5765336191356754, 1.6055601636187358, 1.583602811690713, 1.6450904161596023, 1.657779110599159, 1.5606567364279003, 1.5565961988324626, 1.5323263817465007, 1.5360783495280657, 1.585323843297025, 1.5824734053776497, 1.569624694661307, 1.5407461004614145, 1.5225035313681312, 1.5990400432167493, 1.51714539207561, 1.5618528414825104, 1.5245696595671538, 1.5648584617534205, 1.5575408374965762, 1.5069071596735042, 1.554120557893947, 1.544914750242874, 1.5376841741651583, 1.5010360817991613, 1.4825551218126192, 1.491412996673767, 1.527885346632315, 1.5236565396904718, 1.4671303784321, 1.469895387679739, 1.4770060310894606, 1.4842300337244132, 1.4544058880284285, 1.5219240875024485, 1.4192784468638004, 1.4785672219151957, 1.4139435092226786, 1.425879608646693, 1.4525191384633993, 1.4097368598213122, 1.4513071580949077, 1.4817663698873684, 1.4492617021824257, 1.4983571693444206, 1.4352276177644272, 1.4904257919417692, 1.4134051742572016, 1.4372638557785533, 1.4453606809169455, 1.4603738791654297, 1.4304098819816868, 1.429394706997899, 1.4345910048072947, 1.4467568450147954, 1.426957359583959, 1.4051448562666917, 1.420268662145179, 1.447670687640697, 1.4452980323167315, 1.3925177011059708, 1.385236169692422, 1.3650485151331164, 1.337716009246182, 1.330063620478544, 1.380089059786696, 1.4055187223968946, 1.3648975711180016, 1.3536771052515209, 1.4088177992148958, 1.3539593716271778, 1.3705325046564933, 1.366243181210333, 1.273128289893813, 1.3520599990339517, 1.3223124229976633, 1.303688009503707, 1.3307183882554068, 1.3235059315320856, 1.3449902855388949, 1.3061854232982115, 1.3185109616241162, 1.3085681395086812, 1.3472296502905936, 1.303099701363386, 1.2855321019029893, 1.350379069226717, 1.3252733124423621, 1.2564286270434477, 1.3365589025610927, 1.3291145988709638, 1.2326853027041722, 1.2688125990860293, 1.2690792062003415, 1.3147481039252253, 1.3166577343519728, 1.2883688678210619, 1.3227064861217066, 1.3093112000119433, 1.2798195044275895, 1.3011051609740376, 1.2934566717916625, 1.2875048407208667, 1.2722826127584974, 1.2515370773147942, 1.2588338505283656, 1.2132707509335539, 1.28532118074267, 1.2777538038718723, 1.2915904908628701, 1.3093288735327473, 1.2841689301772676, 1.3342972266239306, 1.2653965268162528, 1.3118057570736605, 1.2811675618568903, 1.2556821547176924, 1.200477191788679, 1.2255930584817838, 1.2461787524012824, 1.215964190447399, 1.3166585791133874, 1.2124070133906637, 1.210154549860451, 1.2225395919551318, 1.2639455446354946, 1.2923417095945802, 1.2391758771638266, 1.2179660539709447, 1.224072333947253, 1.2329343305096288, 1.2751210575597987, 1.2096689502474443, 1.2353882277080515, 1.2661358378899075, 1.203403593940149, 1.3235674156108423, 1.2273735589349568, 1.2288689796389178, 1.1966551283728366, 1.2187475673067822, 1.1657056071135912, 1.215288991090661, 1.1974203014556826, 1.1781044184818377, 1.2637519417706011, 1.180427327265895, 1.203378071940563, 1.215567300564497, 1.1928319274349541, 1.1681991472354092, 1.093770372089635, 1.1433254797261874, 1.2358182332337246, 1.1555057359062093, 1.201858491334714, 1.1554705017244518, 1.204133715430514, 1.1662119268913416, 1.1375588389138571, 1.1567974887402181, 1.1163365678457746, 1.1495425710293703, 1.1342176671163133, 1.1618805707301838, 1.1304286731525026, 1.1533962921766767, 1.1730898002058896, 1.2014153732448072, 1.1626931206964943, 1.1335562148387053, 1.1232348323554773, 1.15241340918184, 1.077028826994539, 1.1370944013522362, 1.146771590220036, 1.1602587814294445, 1.1035723953924343, 1.0772235632629175, 1.1069102977150462, 1.1495173170790791, 1.1058804684545622, 1.0983490697367406, 1.1035673149258984, 1.1767066648505242, 1.0615792748108934, 1.1468581093364394, 1.14474272613562, 1.1726349207810385, 1.1173163753095836, 1.1141367833811124, 1.1128113799497856, 1.0885328518337571, 1.106339898081979, 1.175688175459512, 1.105243960863798, 1.1283592761363728, 1.0822573835012324, 1.0928774780366792, 1.1102304241249978, 1.1379485896818926, 1.0595434004880646, 1.1176981765798324, 1.1036191724541091, 1.0929257169566091, 1.1083680044094568, 1.08450504937236, 1.0582818488470653, 1.0402888416557532, 1.0975916599586693, 1.099235957048676, 1.0723016591538852, 1.0517653337824597, 1.0686031930620519, 1.0297194768508429, 1.0798210149305567, 1.064047617898564, 1.0560548097867655, 1.1242273873193709, 1.0656126655795524, 1.108354354116372, 1.0902794785440082, 1.0254644077707389, 1.0465746342335003, 1.0373762479899256, 1.0513746223614449, 1.0710213680871388, 1.042348069101286, 1.0385420953929996, 1.095264230145145, 0.9776678546376512, 1.0367498026585167, 1.0976113158773324, 1.0258433112942555, 1.03352105691886, 1.010804518742662, 1.018696330216018, 1.0065027660692036, 1.0624306753363582, 1.0001774309006397, 1.004187536159541, 1.0215330473978552, 1.021275909985782, 1.029071729951994, 1.0336623880547433, 1.0171130094784464, 1.0415855558042104, 1.0455442455359476, 1.0061622430175372, 1.0312847306311932, 1.033633763295904, 1.0304136652635292, 1.0456645820511508, 1.0238605645018668, 1.0306126219068517, 1.0079903717576428, 0.9919643332312981, 1.014787255688043, 1.006662215243832, 0.9876053574675562, 1.1030615588753787, 1.0171790554290083, 1.0908515046059284, 0.9822267313378786, 1.0538192255254442, 1.049638918974578, 1.0424666524848645, 0.969957313730941, 1.0162291857422885, 1.0096205952872241, 1.0299166066861656, 0.9966680886878162, 1.0038122021076548, 0.9825227544312285, 0.9895557391094384, 0.9724396437463743, 0.968651050054638, 0.9894070557806633, 0.9851595006611434, 1.0201186778563684, 0.9691061287717947, 0.9544927271908853, 0.9999766594617701, 0.9953624124490368, 0.9725877074042117, 1.0268313320721867, 1.029591850493096, 0.9702238449665955, 1.0076184652588418, 0.9806665503589754, 1.011282274510261, 1.0377220155639062, 1.0201236612508484, 0.996997376092336, 0.9992951908633256, 0.9556177681787458, 0.9923838743092689, 0.9538409144201114, 1.0109212088493376, 0.9977714257482833, 0.9861307028616687, 0.9177558037118124, 0.9972277823656854, 0.9765451055113047, 0.9882408843845872, 0.9807207437943588, 0.9792084039516046, 0.9676494227718712, 0.9692858882005293, 0.9240741307584429, 0.9677878394007912, 0.9592971892137216, 0.9692444636588362, 1.0110088986078287, 0.9312030757686227, 0.957888302098309, 0.9767907271000794, 0.9027183283542259, 0.9907295864053971, 0.9515790776876937, 0.9446340331418043, 0.9982620227130956, 0.9448665648183987, 0.9284827114295593, 0.9321484810560083, 0.9349699513468313, 0.950695052714357, 0.9298731719006046, 0.9397691964187915, 0.974403242632432, 0.9419182710592668, 0.9095205634889585, 0.9368617353878643, 0.9193117094589057, 0.9388942647575188, 0.9675087212601001, 0.9201699195576263, 0.8706578956684544, 0.9184246004886224, 0.9466116844234906, 0.9282591929248107, 0.9456311649644672, 0.9433045519977065, 0.9268249315629765, 0.9199408940298772, 0.9082750317688867, 0.874773689744111, 0.9193257752398383, 0.9417672439294218, 0.9185883065331691, 0.9636179748171808, 0.8869618838670844, 0.9411518481093496, 0.8800843465579906, 0.8848813931223527, 0.9135498642463831, 0.8771277443003517, 0.9189510203597642, 0.9199969229679876, 0.9626335919246564, 0.9126039441396088, 0.9935088019224595, 0.905900395991935, 0.8993268826415123, 0.9221711377264671, 1.0000078559150622, 0.9565195558224439, 0.9423972490652966, 0.9788777424369344, 0.9138422983621681, 0.9302559766110441, 0.9417196117527425, 0.8646644086732517, 0.8864561790696948, 0.896094452396693, 0.8864201895334899, 0.9385012776059977, 0.9215862918609392, 0.8260215896676918, 0.9085050304768868, 0.9192473891257325, 0.9108918291479063, 0.8611786174453838, 0.8451446795875418, 0.8692833609635908, 0.878981971008535, 0.8655267980185671, 0.8667317610555785, 0.8611996898037916, 0.8862234426093879, 0.8949398652376918, 0.8565385743775432, 0.9047200209005323, 0.8500307777792845, 0.8685397195152496, 0.8483968115127476, 0.8870953775642014, 0.8963879198121933, 0.894879190855429, 0.8655951178119645, 0.8970816981998377, 0.9502381227066787, 0.8331432161770489, 0.8943598176604727, 0.8918771601913071, 0.8996464263454738, 0.8651189034136152, 0.8610094477942718, 0.8567024878943035, 0.8278970684062497, 0.8630486097537167, 0.8286323280801242, 0.9118414802651945, 0.843223897372006, 0.8750795598451098, 0.8488377744542889, 0.8394433068908794, 0.8678543900001987, 0.8532513835379807, 0.8852616672094862, 0.8469594255976394, 0.8779498757419111, 0.8674945445184287, 0.8360111147108096, 0.8686842604928191, 0.8519427751167722, 0.8007949576954466, 0.7751418306079341, 0.8774623907458988, 0.760178371034062, 0.846355467577127, 0.8449629179118004, 0.8350819918450376, 0.8709241209011847, 0.8412515744137902, 0.8609078189004177, 0.8685461608782382, 0.8070264147476591, 0.813611432709758, 0.8654540666234242, 0.8532806626894652, 0.8656892222200383, 0.8613630914756752, 0.8382256446324017, 0.808514997162883, 0.7760408279305456, 0.8144680961194285, 0.830219705823287, 0.8507133345343101, 0.8020525352167763, 0.8007309973926324, 0.8078539550533221, 0.829576618611927, 0.8158818395833365, 0.7942040497419244, 0.8065528171762624, 0.8191567331037686, 0.8197434356368206, 0.8249182452853491, 0.8168931452418015, 0.7945026620335862, 0.8467620827414939, 0.86390988091132, 0.8201430711087248, 0.795606049374747, 0.8229660628052453, 0.8018587180154109, 0.8451377893592483, 0.8040533205369155, 0.8237258384644185, 0.7960468252652437, 0.7881918702839432, 0.8489603299840627, 0.805245829635298, 0.7872598905709792, 0.8428055182985976, 0.7778097119418307, 0.803919818145071, 0.7825040941961439, 0.8291555220929766, 0.7698790635806356, 0.7777818991103694, 0.763891670731345, 0.8504929370935042, 0.7989235245792513, 0.8266235558519894, 0.8204363479266469, 0.8083599212073548, 0.8332143279503952, 0.778703653480636, 0.7544682340521273, 0.8117588787069705, 0.8177232502060522, 0.828847923342875, 0.7966258628812266, 0.7788162654741254, 0.8497423558226016, 0.8468283281559679, 0.7526965721326231, 0.7790412919992677, 0.791478610770945, 0.7810587400781445, 0.8376013097744757, 0.8262402507657053, 0.7903775956031228, 0.8035921642052692, 0.8056605613849442, 0.8474491814047728, 0.7514216414797558, 0.6972086095535366, 0.7752196824253177, 0.8078468167392855, 0.8436951062958438, 0.8441280465208408, 0.7811789123659628, 0.7740150862829241, 0.8304451331067223, 0.7525197620040625, 0.790973105723478, 0.7565188402177734, 0.7797950866583899, 0.8171199471502066, 0.8156714212299537, 0.8372015300959406, 0.7870576314756829, 0.7408757362507584, 0.7562946376896637, 0.7907132786661101, 0.7834770152070014, 0.7878082321381157, 0.7711714549622929, 0.792500371896374, 0.770269357425924, 0.7696068421892837, 0.7627594459537352, 0.7501050382566543, 0.7671941799074126, 0.7459554635631832, 0.8095234748040417, 0.7420633364318657, 0.7617093141614362, 0.752074903181098, 0.7553484716136258, 0.7654677446423932, 0.7365457494519723, 0.7248124372135426, 0.7666480915331337, 0.7707343814812329, 0.7584650911204874, 0.7419820626958089, 0.8008743633235484, 0.723157625509544, 0.7445885327406899, 0.7790930975879222, 0.8043129517341072, 0.7447752079670809, 0.7486541728826951, 0.7530740564706916, 0.763883523542913, 0.7636901592110031, 0.783829207841357, 0.7590395898599314, 0.7901613831291272, 0.7789331516697859, 0.7164833507931393, 0.7704764944349278, 0.8100715205216362, 0.6713353635711085, 0.7452719712669241, 0.7522531991499171, 0.7021990389261045, 0.7752147874081661, 0.7595720402109875, 0.7376587959489072, 0.7482900584613522, 0.7177238152603728, 0.7747077703933569, 0.744262900325021, 0.7398917168207223, 0.7435921118836027, 0.7471547280071793, 0.7242522070366681, 0.7377121419915769, 0.7360212197688171, 0.7018524611980124, 0.7758813570763008, 0.7425126121048735, 0.7090197849639776, 0.7718519115402236, 0.7453479660449697, 0.7929238416183018, 0.7502795072297446, 0.7809109493317851, 0.7591978860107356, 0.7323640910997958, 0.735949206832732, 0.7216321069768661, 0.7497769429450301, 0.7204407144645354, 0.7512902984692359, 0.7468801350145102, 0.7063503430695085, 0.7445342193809901, 0.7536849003721336, 0.6927740036182807, 0.7458548716299822, 0.7219768879280896, 0.7582314274704617, 0.7091689151845829, 0.7169929158207093, 0.7401435461588876, 0.7221922355055123, 0.7458607148300435, 0.7497633560605332, 0.7344746217846642, 0.695855441683771, 0.742953877989024, 0.7424365064690529, 0.7244397248507919, 0.6891580929911755, 0.7025922618077035, 0.6695351275166714, 0.7003272961174458, 0.67824887349887, 0.6988784686846377, 0.7226459252399584, 0.7140075722262407, 0.7083294738277135, 0.7190410791111541, 0.6836894527792702, 0.7139981123627719, 0.7198884641597916, 0.7289880947165206, 0.7323623322479555, 0.6912672332632793, 0.7050491808815332, 0.6806717954304305, 0.7225985876829748, 0.6794057970083607, 0.7548439356278549, 0.7075574867098436, 0.684959439535745, 0.6718840450048447, 0.7413658786872527, 0.7037840516461978, 0.6702449860019098, 0.7577590167865643, 0.6937072086013897, 0.6987422795076059, 0.70524389055091, 0.7052623809756793, 0.7463328432785115, 0.6941097846644396, 0.7381690495760107, 0.7363271660630853, 0.6880443394756134, 0.6918727345979145, 0.6895373890358747, 0.707938447337233, 0.693822633282008, 0.6723953702285056, 0.6935507848487019, 0.6900173803780678, 0.633939770041409, 0.7043485005391537, 0.7084424230851047, 0.7256454414117817, 0.7329617154117738, 0.7209548524468279, 0.7149836504528023, 0.7218590620154383, 0.7073061294610579, 0.7144502683930571, 0.7003183970066956, 0.7553740813041145, 0.670007995016973, 0.6534942539548233, 0.7173118806388694, 0.6671938078188393, 0.6795070551178506, 0.7169245325901229, 0.7431022325198161, 0.6414898892510646, 0.701234810183007, 0.7148594183564873, 0.6817498256286137, 0.6641476543302042, 0.6536950092626853, 0.687780672208819, 0.6639127790813483, 0.647091258739098, 0.6924776192361243, 0.6821948844732112, 0.6591454245536204, 0.6371957386295077, 0.6732072920579599, 0.6442299502939272, 0.6241846632591365, 0.7016344386190462, 0.6537088591626876, 0.6603105839291827, 0.6970754141084521, 0.7159084053048703, 0.6822648799465165, 0.6742373552752547, 0.6826066716847631, 0.6844372252241893, 0.6653917060017357, 0.6749296337080093, 0.682404048612159, 0.6818207368512071, 0.6717748624235106, 0.6680279839748156, 0.6830177483311541, 0.6828464307963505, 0.6954782845992273, 0.6900610309415953, 0.6856811136979746, 0.6675178358284846, 0.7092245484267911, 0.6703586546335935, 0.6544851166501842, 0.6771790440160345, 0.6851334799502953, 0.6960417803326862, 0.6651605161732767, 0.6364573582349035, 0.6138820171127393, 0.6937285234397295, 0.6287807442405173, 0.6814131195622991, 0.6646185368585495, 0.6886172475947528, 0.705830783338327, 0.6778207648967369, 0.7230857743411513, 0.6854319532407223, 0.6925944645894466, 0.6392113763174031, 0.6577868626351091, 0.6726755730078454, 0.6720494352810213, 0.6705063083807933, 0.6297903170741223, 0.6434047686046922, 0.671343926218787, 0.6687984554644052, 0.669417582581002, 0.6534583582301515, 0.6282605209643461, 0.6160097387038357, 0.608524692636305, 0.6793007452519979, 0.6563865314175209, 0.6263981844207376, 0.6492930414466163, 0.6627696667317008, 0.6721183094776981, 0.6905757289472788, 0.6625660076708803, 0.5908306258768129, 0.6302689953408634, 0.7326038217819126, 0.639202492022011, 0.6979133987838614, 0.6886453758960951, 0.6364155063931177, 0.667650502954472, 0.6657754524884435, 0.6230925431979137, 0.6092107784710896, 0.6058591595652465, 0.6201156703844638, 0.6504261377562488, 0.6701957793931357, 0.6426296544166535, 0.7030872216952282, 0.656414997783595, 0.680045718309289, 0.6065005454129312, 0.6198490168220022, 0.6691211833834877, 0.6346400999061892, 0.5917504901162951, 0.6147150439058293, 0.6458727484014808, 0.665581554460434, 0.656052867132963, 0.6358853512213006, 0.657065742132531, 0.6614305018921045, 0.6613603534030366, 0.6645993053798712, 0.6687596447179505, 0.5809466358338574, 0.6241124367302072, 0.636776709968435, 0.6333071987024882, 0.6918477258160567, 0.6612488047403933, 0.6349245273792354, 0.6760105690320027, 0.6529931328804617, 0.6371884567952659, 0.6452638703664754, 0.64726204623874, 0.6431499874065567, 0.5857424365352989, 0.6594298805705416, 0.6192631843909192, 0.6702658888703344, 0.6135604723630163, 0.6725987992794638, 0.6209857854527384, 0.6073083790616202, 0.6459334560181953, 0.6269367571755701, 0.6348537507533112, 0.5851732939767746, 0.6586164810950377, 0.6065657345896261, 0.6892758403080668, 0.6656922624802177, 0.5950509300044311, 0.6317631292251616, 0.6010228945746761, 0.6235083771186689, 0.6101664535257958, 0.6870342952962571, 0.6286359191398474, 0.6451127721343526, 0.584014886285888, 0.6724481057525825, 0.6355182891157447, 0.6537040429701045, 0.6199643281279508, 0.6060289794332464, 0.6939777570585371, 0.6273729546628392, 0.5789208338951652, 0.6333390319873642, 0.6057119538825213, 0.677113291855737, 0.6511789049502755, 0.5865052720521096, 0.6698305872260037, 0.6593637769030061, 0.626116789405497, 0.6277574906536805, 0.5919556056011661, 0.6447401753771557, 0.5949088812103198, 0.6263002491271885, 0.6125581765586722, 0.5894198026400839, 0.6467740171930383, 0.6284652260237601, 0.64984574925419, 0.6408892853932737, 0.608634980706473, 0.6125752996231453, 0.6220275741392272, 0.5902390033864701, 0.6456694598390136, 0.6373444208714417, 0.5985490314791161, 0.5723425197967412]"
