,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(123, 3), (93, 3), (102, 3), (51, 3), (15, 3)]",
module__conv_type,regular,
module__dropout,0.3132300158912374,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,,
train_loss,,"[2.7862086720599706, 2.675403198447792, 2.6727563341267415, 2.665879974466201, 2.66733726500547, 2.658437204085599, 2.6640201060099598, 2.666899736163935, 2.673287874236488, 2.6586593016623534, 2.664783687059184, 2.6702356657463273, 2.6643753407435193, 2.666533230358414, 2.6548215975775182, 2.657508193815523, 2.6507853263840295, 2.651013786914374, 2.6574456859254516, 2.656909019930989, 2.6513496034987507, 2.6580449910664123, 2.662535199531577, 2.662430548231916, 2.658734291763232, 2.6611625404743418, 2.6660239788290396, 2.660191822327365, 2.670155010048992, 2.66258920099554, 2.655114680786794, 2.660831408046322, 2.6550033604215266, 2.6644072346783694, 2.661187825694006, 2.6622846238996343, 2.644612167980719, 2.663125953958858, 2.655582348811615, 2.664591357843364, 2.660885147915309, 2.6637009399458123, 2.6697387341929812, 2.660039238337718, 2.66406967573377, 2.6554869937713153, 2.6547284546210514, 2.657901856162665, 2.6509363444753284, 2.651657434469008, 2.6607153766767926, 2.657452589508659, 2.655549324740574, 2.658690100110874, 2.657168691266145, 2.6553186468486034, 2.6563283779852886, 2.6536692404999425, 2.6539048166431063, 2.632063741518742, 2.6417168109203555, 2.636313690372794, 2.634358829208242, 2.6426831755762037, 2.6516076823171226, 2.6518089046147835, 2.647409383555349, 2.661229882364209, 2.650467303306352, 2.64805743600223, 2.66473462010256, 2.6566253323412723, 2.656714230345578, 2.6455768671485527, 2.6446285403841845, 2.6734361129959003, 2.644383652377748, 2.645131229780636, 2.612901630254751, 2.6371088817328414, 2.626424798607482, 2.6202834120613665, 2.6352766377060775, 2.6162483878039304, 2.6281743581990304, 2.6183476565088415, 2.613238518690122, 2.6134826478416584, 2.600984241551683, 2.575842580391422, 2.585261521142073, 2.5755244519873464, 2.587867717770456, 2.566341251679862, 2.5521662125114757, 2.5937964907050475, 2.5626597946027476, 2.5434784735476774, 2.559307901072204, 2.5291817135485006, 2.489398568725219, 2.5233311019802, 2.497099896597105, 2.4931479411359243, 2.5208320117432756, 2.4878091816723176, 2.474784536701309, 2.5013971117623615, 2.4486748276133166, 2.4500571238065247, 2.410749870039616, 2.424621448939069, 2.383789613685204, 2.434921090481256, 2.3996182467870923, 2.338491714838265, 2.3651335379386658, 2.3313159703978905, 2.3588036432991357, 2.3194131719251456, 2.3156795691021137, 2.291476824515364, 2.258150687690419, 2.2775047111098186, 2.2849740897152033, 2.276046494891485, 2.2535692572708426, 2.29909416754964, 2.2537797562082416, 2.2260191641367895, 2.15506894285571, 2.17570167705345, 2.1974869999780005, 2.1988835612435658, 2.1924176641790996, 2.202342221092099, 2.1699084772067763, 2.1176274599537925, 2.1606712857614467, 2.1747330758752907, 2.2006781529187007, 2.175224449223802, 2.095118260245924, 2.116508542975058, 2.179889497100676, 2.1022927237887927, 2.123611061130153, 2.1149726720585975, 2.115027805035566, 2.0724465603777946, 2.061122055003228, 2.1133740050386534, 2.1003274664038987, 2.0990219701357593, 2.111898097771653, 2.0545118994386984, 2.0728317219208248, 2.0469220720654615, 2.0596134357434037, 2.042282502506649, 2.057792231713039, 2.0673506488240143, 2.059425764639178, 1.9953379584001278, 2.023191969995893, 2.0444898115429773, 1.9918998735701383, 2.0534355102305923, 2.01329482737588, 2.071799982385755, 1.9465853741125376, 1.9460752865118518, 1.96653868764266, 1.9763281313241732, 1.9626376398259109, 1.9863853801088454, 1.9728211384764993, 1.9257446779897285, 1.934301135514767, 1.9219662271174704, 1.9046704481150578, 1.8838374246417386, 1.956886752966623, 1.937002797328703, 1.937855332372737, 1.8900895799089785, 1.928339228593351, 1.879916984032162, 1.883582964783339, 1.9442726768359642, 1.9347749698380075, 1.8674536007201017, 1.9629850980751324, 1.8883771010610895, 1.8517993825117594, 1.9178921131128526, 1.932110609058237, 1.8769424405662456, 1.8399150107088171, 1.9154289895462462, 1.8818043898916565, 1.816997492336332, 1.866756950810738, 1.794845424671375, 1.8206498440466212, 1.8090830666153792, 1.7515987578897778, 1.8638096148859893, 1.8085101282975213, 1.8198970321053145, 1.7682614869745565, 1.7906908488422775, 1.888885368511468, 1.7727972497953832, 1.808182728990439, 1.8322962973413843, 1.8246289765869228, 1.777671112477263, 1.774183944570433, 1.7860665338560293, 1.7097210768212254, 1.7794245206701629, 1.7729262546120754, 1.8437839196322627, 1.7896447774306068, 1.7432243259510705, 1.788190037614457, 1.7684029454904984, 1.8150867173830056, 1.7402047108181173, 1.7623368774444812, 1.7127734332043352, 1.762064042632917, 1.7649623740166855, 1.7853791218634634, 1.7531506686513532, 1.7399314880600563, 1.729575962143752, 1.7732465064101086, 1.752191249399488, 1.7425256417965636, 1.7334536206733733, 1.6716312528000759, 1.7221566010141052, 1.7202449182229504, 1.6995063873870195, 1.6839892485029315, 1.7141529107690432, 1.6755334895545182, 1.7553382174571737, 1.6512645793374165, 1.675913325316408, 1.7261377894270293, 1.7512824974803538, 1.6618734435236604, 1.694228452885805, 1.6709381133117163, 1.6620931062592808, 1.7394019753113747, 1.6469246038917857, 1.6513786119148064, 1.680398186487688, 1.717752117279978, 1.6272381543539487, 1.5787664175148304, 1.7101964733139383, 1.6717243159586013, 1.6296484433078675, 1.6369054837222279, 1.6552611171797678, 1.6422353460309136, 1.5889845010864838, 1.6289194147671726, 1.6255784299192346, 1.6118111562797723, 1.5899357461837533, 1.6270991406610542, 1.6864695672350967, 1.629450735074035, 1.6330046808065648, 1.6157971592449707, 1.5776748987375486, 1.5825461077793386, 1.6174663214068554, 1.5722079184103517, 1.5927688738150134, 1.5255534767645615, 1.5485052870258444, 1.5797151654700572, 1.5611920283893992, 1.5427982958609148, 1.548987111985626, 1.5447271868400096, 1.5548421243730937, 1.5423049427662134, 1.5495033432820076, 1.535668757698419, 1.5485190795635924, 1.5482419373555407, 1.5430913214734017, 1.539779240116692, 1.5405919398678622, 1.5043173487422785, 1.5462756168394851, 1.5950842266821654, 1.5331365739186298, 1.5184263232467952, 1.5787291946149538, 1.5248576952243105, 1.5035360751528368, 1.5588818788528442, 1.5302960187684354, 1.5300236050043114, 1.6150140219634261, 1.4955263552009428, 1.4888492213979836, 1.6116547828344798, 1.5059182294523406, 1.5819142208406853, 1.4646925963497253, 1.5215812345556161, 1.483544958108199, 1.4631659267497132, 1.4803834584495905, 1.459491070930033, 1.5601418409012509, 1.5396491519755418, 1.4592360584522464, 1.5288048763190243, 1.518562921201873, 1.5014423394685072, 1.4201571157164476, 1.4908565831253229, 1.479247920781632, 1.426712376493118, 1.4771522568669655, 1.4172257687520018, 1.489735642571766, 1.448142791104156, 1.433685234639367, 1.448024459190387, 1.4395903987420993, 1.4703331537207693, 1.4970756610846496, 1.4500967159766893, 1.4266627935748242, 1.3916913597944038, 1.4411418191851963, 1.445004960513092, 1.4663088986573023, 1.4426861595545284, 1.3845506053457362, 1.3996238340197904, 1.4422628930604033, 1.435045719519616, 1.3714232433576556, 1.414334680221767, 1.4450516922756154, 1.4477005144859072, 1.5105029060590485, 1.3488973959692403, 1.4181330170736965, 1.4039746470699181, 1.4510297982651414, 1.4264117165525103, 1.424628412987431, 1.4536572528413216, 1.377281433693828, 1.4153262713531443, 1.4327640744559, 1.425861505732385, 1.350156603866867, 1.3242222504390904, 1.3703888546858303, 1.4183653790406934, 1.397031911929372, 1.379754708866527, 1.4138587445336195, 1.369469644589649, 1.441904664957489, 1.4065869984085222, 1.404357357622914, 1.4431069712436921, 1.3027518199428672, 1.372970292439704, 1.3528399165142488, 1.3642632479961385, 1.362736752448573, 1.3590495193429126, 1.3192704159899098, 1.2854593752437882, 1.3269756649180715, 1.2841819913141765, 1.354599672286297, 1.3258580784022063, 1.346131250477388, 1.2917130427135655, 1.3502491714864884, 1.3360709889332072, 1.3354261091285538, 1.3415390679306198, 1.3249783385419525, 1.3563181290383288, 1.3270604134868038, 1.316459824823209, 1.3253267453311153, 1.2880306005822109, 1.3503609464877608, 1.2813713344045277, 1.3127561212446508, 1.3099912365430588, 1.2967661721873902, 1.3281647640426533, 1.2801463048944575, 1.2686612464924978, 1.3523409921349643, 1.2955332825227468, 1.3191394744525171, 1.2525086558358502, 1.3021415503582665, 1.295999128418088, 1.3001308153465003, 1.2667498752058872, 1.2896633215313122, 1.272026746920144, 1.332655403106917, 1.2495893267511289, 1.2490233661637384, 1.3016937582164687, 1.3420140510917973, 1.2474982948459261, 1.30898419421263, 1.1948295923468009, 1.2540856816082533, 1.247046315463491, 1.2513493175570842, 1.208120591830932, 1.303090358262342, 1.2209796226288518, 1.2180023520926768, 1.304211404486501, 1.223121969601188, 1.2700254235334185, 1.2032619970595182, 1.2224994250452208, 1.2313177895959004, 1.2478539903537944, 1.267590433445197, 1.263205802360329, 1.2433331814147282, 1.2419724763873912, 1.2846835489681527, 1.1877151348478412, 1.2650428381645415, 1.2305050212621, 1.2330664799578266, 1.243095668550864, 1.2569129095270268, 1.2699770671570956, 1.2061910255237538, 1.2311958226019426, 1.211497752625169, 1.1774446499588629, 1.2075189925708716, 1.242040725885617, 1.1902918187727483, 1.2264518234681578, 1.2130479865400003, 1.1644667773664399, 1.1523464869374376, 1.2157284399428199, 1.2420328137849361, 1.2236324288273683, 1.2315958136543848, 1.1903409611387132, 1.2098824135148836, 1.2162101061098614, 1.126544977691566, 1.214393865041026, 1.1958927698325836, 1.2265358893084228, 1.1620676043632514, 1.1684897046346179, 1.1161728610317792, 1.2165104180603101, 1.224160857907388, 1.1942063387594508, 1.211809293884171, 1.1866073963788981, 1.1975587220347994, 1.2201835297413808, 1.1436229324088405, 1.2284097688718985, 1.1427941438208644, 1.1947155808232173, 1.1689470949599787, 1.1281083836879033, 1.1922795994564015, 1.1621606662023285, 1.1391733599408989, 1.1571844266628966, 1.1318832488445505, 1.1725505138384367, 1.1399362428872142, 1.126078779130629, 1.1325032595147069, 1.1487338248070211, 1.1569310514484035, 1.132127194248563, 1.1236558677601745, 1.1679419024100777, 1.170773321068895, 1.1485724445715675, 1.1003583272680626, 1.1402964263838915, 1.1298471179228775, 1.25899729106837, 1.1499927871151538, 1.1741760134467492, 1.1289369457036516, 1.1575035401212126, 1.1114196635933309, 1.1206048427004442, 1.1316870579906562, 1.1778834213191667, 1.1175797765821764, 1.074034236508661, 1.107659656228184, 1.136009962657418, 1.089910986620836, 1.1461262191512243, 1.0778987053727966, 1.1689450292201773, 1.1409339733830544, 1.039187110924629, 1.078648081585349, 1.121233918525716, 1.0706751706281228, 1.0855280727693046, 1.0252479372171397, 1.1264061906569502, 1.1295081340314335, 1.0389192552378363, 1.0798782175039303, 1.1222210766548602, 1.0796608344882124, 1.083988908739246, 1.119732110401664, 1.0848368627733629, 1.071816350744824, 1.0889220891145701, 1.1232750322293272, 1.0550636081768987, 1.0771743606729387, 1.084138804324208, 1.0475797662090176, 1.102451532763627, 1.0764732114160371, 1.1081708723300918, 1.1357814502670172, 1.1028606702319925, 1.0204845444587014, 1.10547696086968, 1.1266684028480465, 1.042524664245969, 1.0558372283349022, 1.0547450655807775, 1.0803129928001884, 1.0591887325134497, 1.0373715022014125, 1.0816929214154447, 1.0540585524193706, 1.041626627968411, 1.0567445361465073, 1.0744554690148993, 1.055307994362709, 1.0771150720647256, 1.0337958641931113, 1.0550811017672528, 1.0671794551054483, 1.0181223366040237, 1.062132383104238, 1.0237217247199277, 1.0081150680350155, 1.0411990368962862, 0.9933756215854604, 1.0111560616731874, 1.0337992696892881, 1.0109923348562206, 0.9960967423080594, 1.0439411720424117, 1.0845939961617903, 1.023236442203127, 1.0086248496384203, 1.0183251066432766, 1.0773236746393338, 0.9837914186675922, 1.0601020220154402, 1.0173108477335462, 1.0541978390372866, 0.9728230992054228, 1.0167128641061536, 1.0264263044078266, 1.0111445838494066, 1.0461682362896072, 0.9854891475458577, 1.0705827806750896, 1.0457037322445484, 1.0031531509065765, 0.9889651213389847, 1.0315667497526577, 1.0214224096900346, 1.057030982989549, 1.0310399894879574, 1.0179667449318754, 1.0030660925287829, 0.9919052970765071, 1.030494941038163, 1.0187141910783366, 0.9568398930168244, 1.027015593845874, 0.9890014136548909, 1.0124715033692735, 0.9991958721310502, 0.9627514972035075, 1.0325414345055617, 0.9868405506057849, 0.9899529309887743, 1.0296374841076004, 1.0123878119368181, 0.9723535154850237, 1.057043309562819, 1.0081184517029276, 0.9446933424392494, 1.0063436117392532, 0.945153004797292, 1.015960375372324, 0.9791903712063368, 0.9487462743930339, 0.9551432115510752, 0.9579973417164845, 0.9691511739091992, 0.9980042692671841, 0.9457360009830427, 0.9843643615748356, 0.9141226114276743, 1.0164550071272056, 0.964626517171924, 0.9554266596896013, 1.0042416164803896, 0.9905438185656036, 0.9907392255381051, 0.9807996281760604, 0.9924023971750371, 0.9671528123111193, 0.9259962115411694, 0.9665672164105589, 0.914037262796782, 0.9413614530650553, 0.9647681141725748, 0.9717245259688839, 0.9424915546058347, 0.9645088339678018, 0.9715301883805819, 0.9641503074974596, 1.0743521676256291, 0.9231062626987839, 0.8802392494804705, 0.9448507510204517, 0.9447845319237586, 0.9995215945340212, 0.9264765176438046, 0.9372460227728578, 0.9431380748863514, 0.9679566456562516, 0.9812539204420868, 0.9062713413311956, 0.9305083089372765, 0.9044348265082934, 0.9430486861619959, 0.986731169944319, 0.9658779762649444, 0.8943303208493406, 0.8893755142280296, 0.9239413345284595, 0.9350119868761306, 0.9661549820248271, 0.931005206988108, 0.9593240539825686]"
