,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, 11), (22, 11)]",
module__conv_type,regular,
module__dropout,0.13964661541487028,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,,
train_loss,,"[2.7367196019002433, 2.6485590051552155, 2.6430926611235868, 2.6422810787889186, 2.63970863704718, 2.624780056343884, 2.615194963173308, 2.6045902475514477, 2.5829414923223104, 2.5846476687579605, 2.5725502281408623, 2.573033113626052, 2.5450368421777885, 2.519583759747174, 2.495192454552239, 2.492433052374168, 2.4584624673491935, 2.445265917540054, 2.4317486146590075, 2.4562571806093096, 2.4001222546864835, 2.351648364552152, 2.3462838296011634, 2.32877821862812, 2.28127060375836, 2.2486448050002905, 2.2460474341020933, 2.222579649679949, 2.2009317758216054, 2.1828133121790674, 2.12665967245706, 2.1108518850322877, 2.122904368417048, 2.0275176758958375, 2.0249030988184367, 2.030832243972456, 1.992562069087477, 1.9756855195863692, 1.9538007745816017, 1.8915054880497324, 1.8911317250550137, 1.9083705003339362, 1.8827630775674977, 1.8486292433143805, 1.8308599077579844, 1.821177172111687, 1.761087699723564, 1.8418275918704305, 1.7603902817916504, 1.751256709364234, 1.726224540291272, 1.7152052442766654, 1.6494211625457953, 1.7175433418343484, 1.6974334657306636, 1.6243617987678514, 1.6605540690174945, 1.677802199708752, 1.6296070764938837, 1.6479623816521292, 1.6487130306503823, 1.576759787987839, 1.6105657044848187, 1.5449479612416361, 1.5976711898298501, 1.591474316628103, 1.5749724110348897, 1.5902895110582436, 1.5909072060045033, 1.5136268706330869, 1.5254190331914832, 1.5060659976472324, 1.498393299941138, 1.4910525764247506, 1.482624083585794, 1.5274503824806946, 1.4920256514238075, 1.4711295350270628, 1.434482195670225, 1.413322346453017, 1.4154509328834841, 1.4377844660845005, 1.390163491531892, 1.3889167417491466, 1.4291334483994174, 1.3867133771160514, 1.4425662565483013, 1.3814158237140604, 1.410202762902126, 1.3762566828224343, 1.3778771885640333, 1.396727092320997, 1.383581401519263, 1.3611791005747789, 1.3283663822799177, 1.3515094734885642, 1.2646055425197287, 1.309802651634143, 1.311819027229829, 1.3188095079044921, 1.3124990240168435, 1.288604322642145, 1.2710963999012381, 1.2452863952477469, 1.2331634582576276, 1.2458799544314276, 1.2347372531776464, 1.2481089800367429, 1.2002386888936019, 1.1956209921333474, 1.2632620309456297, 1.2212948755659663, 1.1862062369106827, 1.2473764201615456, 1.2324053625113218, 1.2196531084128397, 1.2223915085911523, 1.2272070099433416, 1.2193580012689853, 1.2300379628640905, 1.2242863816629215, 1.1560327481056587, 1.189091587135293, 1.150357517479935, 1.1044985591621637, 1.1315049086330948, 1.1631751555856495, 1.1105497318700728, 1.1552592140699303, 1.178641248344231, 1.146583985573042, 1.1109227244089752, 1.11553429973789, 1.149977499029229, 1.1612822479799019, 1.1108449585950306, 1.08086883861593, 1.0662200232384988, 1.074132248101445, 1.0751131658590687, 1.0800797766550032, 1.0719038015249365, 1.0382458183220846, 1.0702831830950936, 1.1301447872694532, 1.0638134571046152, 1.0136632593259245, 1.0650707249906837, 1.0226897196897846, 1.0110657352403578, 1.0358652088097555, 1.0272949485540848, 1.0404013779135903, 0.9696490676526602, 1.0159407558917084, 0.9973874897508384, 0.9982627510109241, 0.9963884863880912, 1.0430570034857218, 0.9965970934924604, 0.9892414302606272, 0.9945843194016111, 0.9658703810880371, 1.0145748267933412, 0.963744048365247, 0.9827999027585342, 0.9451693699135661, 0.987955893069906, 0.9521769607822177, 0.9630249507024512, 0.9786061714340767, 0.9598304746590283, 0.9741472360497473, 0.9286431112181889, 0.9143975899910515, 1.0006543012360922, 0.9525993021916519, 0.9167930587353953, 0.8888907377642085, 0.9484507677193567, 0.8958163143577136, 0.9282227619595811, 0.9680254325528063, 0.8768938965165912, 0.879257685392237, 0.8916164056582094, 0.852635561905072, 0.9369565062582379, 0.8793276396227889, 0.9553513302684059, 0.8736686965954739, 0.8832219787042109, 0.8273297926972328, 0.9002511891430948, 0.8878828890607362, 0.8984206308558897, 0.862217162026096, 0.8830890431285133, 0.8673395258222569, 0.8870511489872054, 0.8595438661364814, 0.9060140342492746, 0.8531775117034875, 0.8353095824281451, 0.8647768528928226, 0.814493946344976, 0.8582059445571075, 0.8250140949311503, 0.9001417376258323, 0.8023141093709418, 0.8051827215587796, 0.8254393595708767, 0.8466543578140566, 0.8747552332402191, 0.8085817457847083, 0.7985104030702485, 0.8337941099952141, 0.8241406378270111, 0.7913130727702048, 0.8368426302229832, 0.8018636742960698, 0.7976095143298041, 0.845529078407617, 0.7927833976306293, 0.8290177856548734, 0.7848688793045088, 0.8218065155902431, 0.7895037009025032, 0.8008136964347679, 0.7368337371871019, 0.7666259977158567, 0.753475141960005, 0.7403708204140819, 0.7514343246274169, 0.7882188555146362, 0.8014894061491266, 0.7957832895634042, 0.7483717485718901, 0.7523491129193334, 0.7297186996508926, 0.7631046570651591, 0.7081412034620479, 0.7433995866500942, 0.7548666868694913, 0.7116589888272497, 0.7297906398544385, 0.7815709837681959, 0.8081839073184813, 0.6999996027081575, 0.7176166664158314, 0.7486130778254108, 0.7516990667798926, 0.7459374350458098, 0.7366708582285041, 0.7337701331802613, 0.7178432252150808, 0.7307702232002068, 0.7034732814942578, 0.7217783458287794, 0.7480807441667494, 0.6745085813491221, 0.721624329371553, 0.6991059490677949, 0.6953839955998016, 0.6997340632720552, 0.7046503681482142, 0.7125616323438807, 0.7098730800247924, 0.7303710447163133, 0.7434035322258888, 0.7010702145877589, 0.7584806314585534, 0.7115232903874996, 0.6680663039053356, 0.6756143525328608, 0.6953606817177757, 0.6911646594470384, 0.7277091199285467, 0.6954444805857316, 0.6854738683480905, 0.7070609606273344, 0.7146605990555374, 0.7077685074877144, 0.6957722475569903, 0.6793806775975365, 0.6713762089981914, 0.6544179282581967, 0.6665517935911891, 0.6738405133277579, 0.6487023105090501, 0.6582224500614027, 0.617862743430998, 0.6155585358330475, 0.6547420823699911, 0.6807487349306554, 0.6811803104552564, 0.6619313743659035, 0.6819177681219097, 0.6609888659100157, 0.6514403574068578, 0.6466246115941118, 0.6741641424381801, 0.6262359791891131, 0.6031218023538132, 0.6440571356071392, 0.619642162506045, 0.5822228556516761, 0.6598161821058753, 0.6723018789703238, 0.6586283667302635, 0.6093370187848863, 0.6065229965720662, 0.6282510773462893, 0.6216161312846442, 0.5809368087325582, 0.5853690572955329, 0.6359397267597422, 0.5957018254814588, 0.6100201057609808, 0.5674264485985326, 0.533405632967569, 0.6181439227083136, 0.5948331237068103, 0.619330704326593, 0.5912437469281986, 0.5898546294207307, 0.590228669931701, 0.6458364218587839, 0.5893930572294228, 0.5755648983646034, 0.593126924905118, 0.5769479314791264, 0.6142428027119151, 0.5778847777225692, 0.6143220725707038, 0.5955804278662933, 0.6041675281787788, 0.5920207924897749, 0.5798437111437207, 0.5910955571396108, 0.5784905858323579, 0.5690220920744418, 0.5957150716127223, 0.5671890801866315, 0.579204528608615, 0.5482319217897422, 0.5501581098734188, 0.5491013311693398, 0.5777113655020775, 0.5950247644949097, 0.5656146637938073, 0.5573681788572652, 0.5413231198709895, 0.5580056249351739, 0.5590682084638189, 0.5587318158510093, 0.5840939815351006, 0.5351282177696759, 0.5476268420635854, 0.5183333908985306, 0.532683618810035, 0.5834683397223533, 0.5972933377963339, 0.5154406172929479, 0.5459609120912606, 0.5827800165611585, 0.4904045913075302, 0.5536738721056772, 0.5323869031702031, 0.49126184874727263, 0.5245186164546151, 0.5524521293315229, 0.5127805965932912, 0.5883237882561967, 0.5549037799439366, 0.5476418543685649, 0.5247721550217517, 0.5357676059751273, 0.5394065549414813, 0.5473799302659199, 0.5273930584000077, 0.5239895125725905, 0.49006214569145795, 0.5211397155461522, 0.512952980033038, 0.5113711968893739, 0.5227934826816112, 0.527393518963153, 0.5212257148093774, 0.5261420652756535, 0.5001664906454177, 0.5239238293980911, 0.521565696271047, 0.5488919441850996, 0.4790789090711874, 0.47974869225624656, 0.499587796013552, 0.539647838604885, 0.4893479532563984, 0.5183670602867562, 0.5203136720492606, 0.49531334032252744, 0.513890066925944, 0.4776349863941976, 0.5288294328380226, 0.5078130139041542, 0.5318548667339354, 0.5207560926732999, 0.49663890105977854, 0.4951290557171699, 0.48827563949830244, 0.527755554715411, 0.47467587270457545, 0.456056096274656, 0.48352670618073723, 0.5311822567471158, 0.5233843849682305, 0.5221501649169684, 0.4397259817356798, 0.47390731456984486, 0.4784183858566687, 0.48978854143802586, 0.463747906192937, 0.48317341975538836, 0.4725809935873621, 0.4618925875242292, 0.49306564284720944, 0.4829398001510214, 0.4689780589543469, 0.4486562125742321, 0.5193463432354113, 0.4784912366327077, 0.4636591233298783, 0.5265056111647849, 0.485597611674878, 0.44284184680332833, 0.5035887227577807, 0.444296229133765, 0.493660034236432, 0.4650328816013007, 0.45748877634013685, 0.4961386349860171, 0.47535268679232606, 0.4675986146743833, 0.4536560304791822, 0.48415807311399883, 0.4599195956726221, 0.4394030702548842, 0.4565079657507492, 0.46156802842118233, 0.47228451573688557, 0.43122541389630076, 0.44242085765282163, 0.46130081616527974, 0.44404950752253725, 0.4419940085420224, 0.44934364827260403, 0.4248903724373874, 0.4301994740390961, 0.41485689137123827, 0.4287767249540267, 0.4501617074355969, 0.4437496953298858, 0.43638882927610867, 0.4624969712717748, 0.5061128713233457, 0.4799026486512109, 0.45533383410288136, 0.4399083651416361, 0.42180527277619734, 0.43309760276467724, 0.4363133483450152, 0.43570763004260876, 0.4582484156293741, 0.4265662656521385, 0.4163970529117877, 0.4089435171371687, 0.4239415195475613, 0.4494554614380088, 0.4428862539797507, 0.4372222600880145, 0.45425910821574206, 0.42087021944847763, 0.45774344296235725, 0.4107974494258639, 0.43396250231481104, 0.43583461484959396, 0.42311888100890416, 0.436748032377686, 0.4023972756860352, 0.4119339936543363, 0.4090374310763692, 0.38177912449196066, 0.43232629546849144, 0.4347305421980237, 0.40832627574500274, 0.43883404104242857, 0.4187593831897011, 0.4064078070080326, 0.41963442290584324, 0.40064890742759557, 0.4108141626440518, 0.42584824919586217, 0.39652731762966587, 0.41566747169577, 0.45052934659648536, 0.4157504036078755, 0.42455654558430705, 0.42128721352902576, 0.4074638694982382, 0.3937236687272158, 0.41983282506008296, 0.40864112123761204, 0.3813597566507142, 0.4240819776355648, 0.3972908218682613, 0.4492916966539999, 0.3910682294052988, 0.4196336035421851, 0.40370608199809654, 0.3912765857068225, 0.38421788565714393, 0.4274019677327828, 0.39079097433877313, 0.40330552422725763, 0.37683757170033777, 0.40000396094601354, 0.38488262760204456, 0.3914125109245132, 0.39434547227540995, 0.4440343931403133, 0.3930553786756896, 0.39721082851662515, 0.3819343510607611, 0.4097547439890494, 0.34734360052848273, 0.3962609879887035, 0.36326157743550996, 0.38518822427674587, 0.38011386807500286, 0.3950496493568805, 0.42223372346151355, 0.40878873216899936, 0.40336555351222547, 0.35138269618239376, 0.40556273296218, 0.4031736265846498, 0.3529761569456496, 0.41351238842660315, 0.35840188633228676, 0.3876132868988271, 0.36883893709150706, 0.4008310089127345, 0.347692086091426, 0.37842029989509346, 0.3803896703212138, 0.3905680513084507, 0.4157045722694177, 0.4272136446124304, 0.4133387531177096, 0.3647268303811207, 0.3863246142292206, 0.38449913479259057, 0.3612396907554707, 0.4125650281983923, 0.341022631543154, 0.3750233688246952, 0.3860132698820557, 0.34147437028372357, 0.3453174849503786, 0.3560332547222584, 0.37546893079084076, 0.3849011280943931, 0.3724184720392648, 0.38666499104357954, 0.35093124149342186, 0.3648435155970121, 0.3951768694935284, 0.37191482794948366, 0.35815179634002714, 0.34460546370888856, 0.3671461925511168, 0.3598452625713971, 0.35252036746669985, 0.3520813164463885, 0.3427564291544473, 0.34653272363938203, 0.3521026022859175, 0.35015660231207246, 0.3510532457231331, 0.36736955658144776, 0.3673350335797742, 0.34880656038273317, 0.3308517602263394, 0.34861659082707425, 0.34874737425751967, 0.3440012964714969, 0.35802523062462543, 0.3518049623709951, 0.3238694872027853, 0.36498080528629034, 0.3683490313575272, 0.3575550663265294, 0.36388438493871417, 0.35854039488506867, 0.34613247387354296, 0.3593117570711904, 0.381774802983608, 0.33004067440637014, 0.35441049963464666, 0.3551717997741333, 0.3459848095725457, 0.3560400530266899, 0.3400743361455236, 0.35355043216767557, 0.33727946522826197, 0.36111682498981307, 0.3521973409487968, 0.38018499186080157, 0.37664362849692695, 0.3315032745162722, 0.32889550661171235, 0.32785210340871923, 0.32674139663720086, 0.3159064473494916, 0.3625378554361567, 0.3175144526757114, 0.36588987236173964, 0.30222495137615535, 0.3504585407517007, 0.35150947964494605, 0.35034680815553026, 0.3472887712911544, 0.33802264837294305, 0.33973046713964494, 0.37537519430702343, 0.34926015062833243, 0.359305022030554, 0.3663361158915536, 0.35987345225065087, 0.342649576559863, 0.3214192507706311, 0.3436296027647099, 0.30090852015993186, 0.3293751447878049, 0.3448958915163139, 0.37539538775433046, 0.30528240738125545, 0.35848493722666075, 0.3165632289567973, 0.35124662006542, 0.3274700554398795, 0.3385553954941383, 0.2980276091085057, 0.3296959437930424, 0.31581625659841034, 0.33757055904036976, 0.31917168897882303, 0.31391768778125523, 0.3371965987268199, 0.32501276795557504, 0.3260419613855128, 0.3208263331663128, 0.29631463945941594, 0.3075616194968489, 0.38143315616701934, 0.3303745382549438, 0.29926939792001545, 0.342712792348038, 0.3470694862034408, 0.3191557297779823, 0.32216372388109366, 0.33363047546766084, 0.3531058508466622, 0.31687832281937295, 0.3355656093461957, 0.32703514851901444, 0.31745186865672953, 0.3372266936096257, 0.32895650729651416, 0.3048186160037705, 0.2865688482481779, 0.348754452766704, 0.2835501973980219, 0.28534137630645695, 0.29926397537029636, 0.29516029260666493, 0.32117363535968907, 0.29218420509299026, 0.3270373939895813, 0.3374223900733662, 0.33936350353619876, 0.31614946704107605, 0.34553345992102963, 0.30827040422614843, 0.30940823954835733, 0.32531048557694264, 0.2897593093009919, 0.3189156910908657, 0.31695306924620426, 0.3139835846058009, 0.33971517420089636, 0.32621066066331, 0.3191973152865375, 0.3299626042769646, 0.3175329241665677]"
